Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,velocity_0,velocity_1,effort_0,effort_1
1680272209.517599,3614,1680272209,517533506,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272209.7176332,3615,1680272209,717565024,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272209.8176105,3616,1680272209,817533792,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272209.917632,3617,1680272209,917552697,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272210.0843,3618,1680272210,84210149,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272210.1176372,3619,1680272210,117539648,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272210.2176354,3620,1680272210,217547182,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272210.2510064,3621,1680272210,250878629,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022805765271187,0.04022805765271187,0.0,0.0,0.0,0.0
1680272210.284333,3622,1680272210,284226489,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022805765271187,0.04022805765271187,0.0,0.0,0.0,0.0
1680272210.3176281,3623,1680272210,317555068,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022805765271187,0.04022805765271187,0.0,0.0,0.0,0.0
1680272210.3842666,3624,1680272210,384198608,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022805765271187,0.04022805765271187,0.0,0.0,0.0,0.0
1680272210.4176433,3625,1680272210,417549622,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022805765271187,0.04022805765271187,0.0,0.0,0.0,0.0
1680272210.6843195,3626,1680272210,684224439,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272210.717609,3627,1680272210,717538271,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272210.7843387,3628,1680272210,784222459,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272210.817648,3629,1680272210,817536815,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272211.2176147,3630,1680272211,217535769,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022805765271187,0.04022805765271187,0.0,0.0,0.0,0.0
1680272211.3176324,3631,1680272211,317544071,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022805765271187,0.04022805765271187,0.0,0.0,0.0,0.0
1680272211.3842993,3632,1680272211,384197741,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272211.4176295,3633,1680272211,417544918,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272211.517615,3634,1680272211,517543565,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272211.5843682,3635,1680272211,584245121,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272211.617634,3636,1680272211,617538022,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272211.6843014,3637,1680272211,684211238,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272211.7176263,3638,1680272211,717533268,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272211.9842923,3639,1680272211,984198647,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272212.0176282,3640,1680272212,17538449,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272212.084303,3641,1680272212,84216770,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272212.117616,3642,1680272212,117544509,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272212.2842643,3643,1680272212,284198739,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272212.3176095,3644,1680272212,317533978,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272212.4843576,3645,1680272212,484229049,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
1680272212.5176632,3646,1680272212,517533821,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040227729827165604,0.040227729827165604,0.0,0.0,0.0,0.0
