Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
1680272154.0497744,128376,1680272154,49406027,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-1.425735704215154,0.5342927364338286,0.4904696869485598,-2.127514866142503,-0.5363344775140743,2.5394140125565565,0.2541960459088387,-0.001458828090805866,0.0005990942599130631,-0.011053832306112045,-0.008632934555940847,-0.00059563376971987,-0.0002475452498145407,-0.0005256291683335725,0.6145017147064209,-36.528533935546875,8.350089073181152,16.98860740661621,0.4453074634075165,2.56687068939209,0.0731804147362709
1680272154.050793,128377,1680272154,50429814,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-1.4257342480843331,0.5342930275211942,0.4904580458560154,-2.1275234566639085,-0.5363337211872559,2.539413253442926,0.25419813161122273,-0.0008228613644461175,0.0006723816982410831,-0.011750028456090654,-0.008405256516206534,9.441625954049071e-06,-0.0001354711256109693,-0.0015111370719914016,0.5906980037689209,-36.552337646484375,8.373892784118652,16.98860740661621,0.4388987720012665,2.57327938079834,0.0795891061425209
1680272154.0542564,128378,1680272154,52387645,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-1.4257344303889035,0.5342934912933435,0.4904366372778133,-2.127540241745003,-0.5363341774618432,2.539408256584307,0.25420015298795096,-0.000847484308953453,-0.00037735591427152785,-0.011745749598273934,-0.008143837279563934,-0.00020973509349235086,-0.001688221057791228,-0.000857750082470242,0.5629270076751709,-36.528533935546875,8.373892784118652,16.96083641052246,0.4517161548137665,2.57968807220459,0.0731804147362709
1680272154.0542626,128379,1680272154,53391085,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-1.4257313498345268,0.5342919601303522,0.49042810747539217,-2.1275493320360033,-0.5363356415967211,2.539407903317762,0.2542042630723716,-0.000380617249391425,-0.0003963679253194448,-0.010718608384298443,-0.00917428649730777,-0.00040326222519894574,-0.0023874922498376,0.0011026594070585637,0.5391232967376709,-36.504730224609375,8.350089073181152,17.01241111755371,0.4581248462200165,2.57968807220459,0.039305903017520905
1680272154.0559785,128380,1680272154,55380643,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-1.4257297864171252,0.5342913387235315,0.4904046879230335,-2.1275682731242216,-0.5363359555855209,2.5394069886503305,0.25420162005851354,0.0007680567686144872,0.00032054227947372817,-0.011088207338300083,-0.00969962313921376,-0.0014532706837040584,-0.001559335393430948,-9.328659259743037e-05,0.4875485897064209,-36.504730224609375,8.373892784118652,17.03621482849121,0.4581248462200165,2.58609676361084,0.053038813173770905
1680272154.0565836,128381,1680272154,56400426,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-1.4257299653374738,0.5342914199372745,0.49039223051983494,-2.1275758676007728,-0.5363352240911758,2.5394061096691516,0.25420471601684114,0.0008250550113620228,0.000896080772070762,-0.011629040645349626,-0.009518292462111895,-0.0002912366687449097,-0.0019077234109424366,0.00014673875219055625,0.4875485897064209,-36.528533935546875,8.373892784118652,17.01241111755371,0.4517161548137665,2.59342098236084,0.032897211611270905
1680272154.0577312,128382,1680272154,57406117,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-1.42573002497759,0.5342891636475472,0.49038348303213014,-2.127577798654879,-0.5363344751530087,2.5394109077795353,0.25420013192390695,0.0009689429568124773,-0.0002835949126706664,-0.011021577598400471,-0.0068862380018843644,2.9223769340335024e-06,0.00016805446141276255,-0.0010604186885410552,0.4875485897064209,-36.504730224609375,8.350089073181152,16.93703269958496,0.4453074634075165,2.57968807220459,0.046630121767520905
1680272154.059504,128383,1680272154,59365177,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-1.4257317573783599,0.5342889823912151,0.4903753580890354,-2.127592327026882,-0.5363344780603124,2.5394080293894263,0.254202343861302,-0.00021049892711438,-0.0002223599937876945,-0.010491682404202146,-0.009878394212963425,-0.0002463209625352531,-0.00014234850414556995,-0.0005127358439854274,0.5113523006439209,-36.504730224609375,8.326285362243652,17.01241111755371,0.4453074634075165,2.58609676361084,0.046630121767520905
1680272154.0617592,128384,1680272154,61404111,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-1.4257312021954194,0.5342879994123039,0.49034930381037395,-2.127608302021032,-0.5363344793524474,2.5394046655884366,0.2542041928418212,0.0009781411315256659,-0.00011845755799105048,-0.011125518922412222,-0.00921331364479731,-0.0010885176615064132,-0.0010035037978061545,0.00032285769189397935,0.4637448787689209,-36.453155517578125,8.350089073181152,17.01241111755371,0.4453074634075165,2.57968807220459,0.039305903017520905
1680272154.0635064,128385,1680272154,63394258,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-1.4257332335893196,0.5342876004556736,0.4903323574037623,-2.127624329153222,-0.5363352371560962,2.5394092038609135,0.2542032358124298,-0.00014449463127194878,0.000687925844335063,-0.009232161426555516,-0.008707619782125755,-0.0018645401886144795,-0.00028853465797820096,0.0007841865260920903,0.4875485897064209,-36.453155517578125,8.274710655212402,17.01241111755371,0.4517161548137665,2.57327938079834,0.039305903017520905
