Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1680272347.8500135,245702,1680272347,849218933,panda_link0,0.3409627173865623,-0.45842046913558837,0.05220374710357552,0.9981533388185626,0.002387290833863985,-0.05486120345972943,0.02587755933973086
1680272347.8516204,245703,1680272347,851122550,panda_link0,0.3409601483937248,-0.45842120741347153,0.05220208403302208,0.9981532604604691,0.002386841355272583,-0.05486317886387436,0.02587643522669262
1680272347.852683,245704,1680272347,852123420,panda_link0,0.3409603161597768,-0.45842151480787807,0.052203164654473944,0.9981532553890275,0.0023870598189010012,-0.05486309271224353,0.025876793355463733
1680272347.8545692,245705,1680272347,854092254,panda_link0,0.34095755015273094,-0.4584202902852147,0.05220003510565892,0.9981532131156918,0.0023865786507203317,-0.054864890511984135,0.025874656575289735
1680272347.8556283,245706,1680272347,855127476,panda_link0,0.34095944165973047,-0.4584210615696695,0.05220263039499298,0.9981532878883178,0.0023856788888346864,-0.05486299730379487,0.025875869366297807
1680272347.857763,245707,1680272347,857095351,panda_link0,0.34095827337907125,-0.4584206627759958,0.05220206260540787,0.9981533461995981,0.0023838376134900125,-0.05486217271873057,0.025875538024133067
1680272347.8596084,245708,1680272347,859094787,panda_link0,0.3409547143031419,-0.45842228349149894,0.052200913196212825,0.9981532521594103,0.0023814316973007196,-0.0548643178954855,0.025874838806501845
1680272347.860693,245709,1680272347,860105716,panda_link0,0.3409549931512747,-0.45842354765212223,0.05220147814002524,0.998153279806634,0.0023784099943785957,-0.05486396251723712,0.02587480374554286
1680272347.8619225,245710,1680272347,861133406,panda_link0,0.3409539551655633,-0.45842571114107245,0.05220147770704259,0.9981533788824613,0.00237821161126118,-0.05486213993197329,0.02587486448181494
1680272347.8635385,245711,1680272347,863123638,panda_link0,0.34095353660183625,-0.458423232439482,0.05220236939493228,0.9981532533031997,0.002378230796755183,-0.05486394618081659,0.02587587723718278
1680272347.8658748,245712,1680272347,865136903,panda_link0,0.34095422235270534,-0.45842492490094167,0.052202243855048736,0.9981533792013706,0.002379056238006258,-0.05486220327875204,0.02587464021957348
1680272347.8675365,245713,1680272347,867111230,panda_link0,0.34095340029396537,-0.4584262276829457,0.05220282131228489,0.9981534474721679,0.002376906480175296,-0.05486058373375875,0.025875638006464304
1680272347.8687322,245714,1680272347,868157843,panda_link0,0.3409518462638588,-0.4584254455291683,0.05220162004050134,0.998153469156654,0.0023742518835234232,-0.054861489609100644,0.025873124498247167
1680272347.8710225,245715,1680272347,870178390,panda_link0,0.3409528380820645,-0.45842480780797973,0.0522007263693027,0.9981534428375505,0.0023746194211397716,-0.05486210452728476,0.025872802242490597
1680272347.8726113,245716,1680272347,872112443,panda_link0,0.34095146008032307,-0.45842723058359813,0.05220288426394294,0.9981534750223254,0.00236940851563441,-0.05486097129106058,0.02587444121436183
1680272347.8736758,245717,1680272347,873113514,panda_link0,0.34094887341349883,-0.4584283000841704,0.05220188455849786,0.9981534089247758,0.002369857852739323,-0.0548625312331856,0.02587364232759829
1680272347.8749444,245718,1680272347,874158978,panda_link0,0.3409510422764654,-0.4584279709745246,0.05220151839597356,0.9981536041520476,0.0023685681256311775,-0.054859357566443716,0.025872958194606555
1680272347.8760478,245719,1680272347,875173007,panda_link0,0.3409490950722626,-0.4584306419768623,0.05220171338590522,0.9981535174446493,0.0023660207656511804,-0.054860274116534984,0.025874592896478976
1680272347.8764725,245720,1680272347,876202397,panda_link0,0.3409523584289372,-0.4584269526273203,0.05220310539303891,0.9981535118108713,0.0023703569084275833,-0.05486034888018035,0.02587425483924962
1680272347.879876,245721,1680272347,879122519,panda_link0,0.34094559529399565,-0.45843147753427654,0.052202584866174656,0.9981534074384234,0.0023647415616674583,-0.05486221578505217,0.025874836631058586
1680272347.8808959,245722,1680272347,880174566,panda_link0,0.3409453770724454,-0.45843168065234435,0.052203287562525416,0.9981535055228299,0.002363683396862851,-0.05486047478932598,0.025874840952511143
1680272347.883083,245723,1680272347,882204772,panda_link0,0.3409438026494307,-0.45843128181724435,0.05220139213830373,0.9981534850610373,0.002361467411480417,-0.054861297872521184,0.02587408748353844
1680272347.8846538,245724,1680272347,884135911,panda_link0,0.34094232241008077,-0.45843198528949985,0.05220115667199407,0.9981534179773308,0.0023618974655671273,-0.05486256036853323,0.02587395921629855
1680272347.887003,245725,1680272347,886207884,panda_link0,0.3409387748051691,-0.45843134632034216,0.05219971578653676,0.998153326872753,0.0023608389758246,-0.05486528482060995,0.025871793307504633
1680272347.8886633,245726,1680272347,888126826,panda_link0,0.3409333003004783,-0.4584309650981239,0.05219673954295241,0.998153190159991,0.002355186858822274,-0.05486924057955835,0.025869193683830415
1680272347.8909125,245727,1680272347,889809634,panda_link0,0.3409316476653629,-0.45843304319071837,0.0521961839509449,0.9981531915640531,0.0023569413570780837,-0.05486907646820507,0.025869327798706616
1680272347.8918512,245728,1680272347,891130717,panda_link0,0.34093090437262386,-0.4584321653809432,0.05219634584721791,0.9981531927148088,0.0023576807232531445,-0.05486919291297751,0.02586896904012881
1680272347.8934286,245729,1680272347,893112632,panda_link0,0.34092274840673037,-0.45843846346583267,0.05219753456125599,0.9981530229935366,0.0023482654910194434,-0.05487198776642192,0.025870445920072097
1680272347.8945312,245730,1680272347,894112849,panda_link0,0.34092288676211296,-0.4584370572948199,0.052197579994470486,0.9981530408432915,0.002347879461991326,-0.05487172795147225,0.025870343338354758
1680272347.8957376,245731,1680272347,895129364,panda_link0,0.3409204160070333,-0.4584354002419988,0.05219496502545927,0.9981529186980219,0.0023518601147395944,-0.05487454030371461,0.025868729201274168
1680272347.8982675,245732,1680272347,897143108,panda_link0,0.34092013845757685,-0.4584358595095789,0.052195673133850345,0.9981530534449423,0.0023501438414802447,-0.05487273228705799,0.025867521127205823
1680272347.8997388,245733,1680272347,899104426,panda_link0,0.34091389873339034,-0.4584419225425021,0.05219398320813064,0.9981530231693083,0.0023420905807270908,-0.054873641495402734,0.025867491071796977
1680272347.9008527,245734,1680272347,900159918,panda_link0,0.34091074445453584,-0.45843723691821914,0.052188865674540647,0.9981530396793101,0.0023400102139936223,-0.05487592147715698,0.025862205027129454
1680272347.9025013,245735,1680272347,902110191,panda_link0,0.34090576128108835,-0.4584424609920866,0.05218907128193229,0.9981530515907066,0.002334558611776931,-0.05487531319058688,0.025863528651117827
1680272347.904756,245736,1680272347,904076953,panda_link0,0.340905964007792,-0.4584449108137635,0.05219166496898521,0.998152971774909,0.0023378500244087873,-0.05487513200701092,0.025866695906579702
1680272347.9058473,245737,1680272347,905143309,panda_link0,0.34090088458737766,-0.45844540335416983,0.05218748067691878,0.9981531103090823,0.0023315505143356383,-0.054875602473310706,0.025860919967528796
1680272347.9069443,245738,1680272347,906212399,panda_link0,0.3408995510446003,-0.45845045388704325,0.052191528994941824,0.9981530909012157,0.0023275784448714464,-0.05487416284248179,0.02586508131110621
1680272347.908662,245739,1680272347,908076687,panda_link0,0.34089565424176904,-0.45844865716412225,0.052185857873105146,0.9981532359211245,0.0023228338100893613,-0.05487529380331343,0.025857510888444565
1680272347.9097338,245740,1680272347,909082484,panda_link0,0.3408954079517226,-0.4584473523952021,0.05218558151378086,0.9981531778949984,0.0023246643424379813,-0.05487626193447734,0.025857531706173734
1680272347.9108903,245741,1680272347,910126603,panda_link0,0.3408918711855991,-0.4584517097924356,0.05218464322623105,0.9981531853548062,0.0023211316282775256,-0.05487628204615881,0.025857518421424672
1680272347.911417,245742,1680272347,911152344,panda_link0,0.3408909034842741,-0.45845205324631244,0.05218307353716557,0.9981532452732275,0.002317837298175906,-0.05487610834873514,0.025855869535958687
1680272347.9138012,245743,1680272347,913153725,panda_link0,0.3408854684645197,-0.4584551334671314,0.05218170172194557,0.9981532226624952,0.002315103518796362,-0.05487679222381397,0.02585553587992238
1680272347.9159598,245744,1680272347,915142992,panda_link0,0.34088053182113504,-0.45845629621225514,0.0521800168612061,0.9981532298019549,0.0023094922105902477,-0.054878131114943204,0.025852920209379165
1680272347.916672,245745,1680272347,916167963,panda_link0,0.34087480133193526,-0.4584599196551444,0.05217936853723565,0.9981531152422531,0.002307987177021534,-0.054880362349694886,0.02585274128873105
1680272347.918866,245746,1680272347,918106536,panda_link0,0.3408697515930821,-0.45846323593153226,0.05217775576696332,0.998153133768266,0.002299659180599404,-0.054881178088644976,0.025851036428559404
1680272347.9204707,245747,1680272347,920167076,panda_link0,0.3408674119235851,-0.45846443071967546,0.052176501585904825,0.9981532674106184,0.0022984854752459054,-0.05487975637843011,0.025848998790710575
1680272347.9227366,245748,1680272347,922077144,panda_link0,0.34085997171944155,-0.4584681431390251,0.052176416096236966,0.9981531076983553,0.0022913615515428474,-0.05488277819355726,0.025849382756301966
1680272347.9238365,245749,1680272347,923126134,panda_link0,0.34085394843580014,-0.45847069229837195,0.05217462641549356,0.9981530809012997,0.0022842403587402167,-0.0548844309124084,0.025847538636677686
1680272347.9255605,245750,1680272347,925098906,panda_link0,0.3408453768864151,-0.45847402237111995,0.052171972864431634,0.9981530430783658,0.002276770972099769,-0.05488656879590867,0.025845118499272707
1680272347.9268491,245751,1680272347,926133323,panda_link0,0.3408485539150125,-0.45847385145743247,0.052172788203539294,0.9981531570106913,0.0022798846166301075,-0.05488440414373704,0.025845040811240436
1680272347.928264,245752,1680272347,927232819,panda_link0,0.34084025645282884,-0.4584806960677083,0.0521739271685636,0.9981529942356046,0.002270571457390941,-0.054886420838483295,0.025847864293253534
1680272347.92982,245753,1680272347,929090158,panda_link0,0.34083439211553596,-0.45848276448251235,0.05217181522579961,0.9981529357195678,0.002266577571865331,-0.05488787535122729,0.025847385888367037
1680272347.930942,245754,1680272347,930207824,panda_link0,0.3408322875154071,-0.4584851772254249,0.05217187593448874,0.9981530533588674,0.0022654271900613508,-0.05488636296741103,0.02584615537301778
1680272347.932614,245755,1680272347,932166970,panda_link0,0.34082507832170744,-0.4584859682072779,0.05217128625863268,0.9981528543094532,0.0022567488549769836,-0.054890787652352904,0.02584520510522198
1680272347.9349136,245756,1680272347,934112434,panda_link0,0.34081780747988816,-0.4584912642319761,0.052168768488036574,0.9981528617710548,0.0022514736491769305,-0.05489123403961124,0.02584442895314251
1680272347.9354188,245757,1680272347,935123550,panda_link0,0.3408115146041566,-0.45849199769250465,0.05216673114004369,0.998152682146601,0.002248434250789526,-0.05489521751203156,0.02584317006451832
1680272347.9365606,245758,1680272347,936151255,panda_link0,0.3408110040783711,-0.45849277835130897,0.05216665354358939,0.9981526778675291,0.002248492834314997,-0.05489600023951343,0.02584166754037307
1680272347.9388855,245759,1680272347,938098742,panda_link0,0.3408026229889334,-0.458500385127182,0.052168085551817525,0.9981525783562033,0.0022384836959381677,-0.054896952297406536,0.02584435756580127
1680272347.9406188,245760,1680272347,940163993,panda_link0,0.34079661142810086,-0.45850628685931416,0.05216710035713232,0.9981525760982777,0.0022309069983277832,-0.054897147842516,0.02584468454408985
1680272347.9432483,245761,1680272347,942097608,panda_link0,0.3407890206786582,-0.4585101203191335,0.0521664134666443,0.9981524307003584,0.0022224934873937585,-0.05490031689398165,0.025844293236148785
1680272347.944104,245762,1680272347,943182503,panda_link0,0.3407849023619032,-0.45851241898305256,0.05216722484388173,0.9981523237074021,0.0022203780933676425,-0.054902098729986894,0.02584482215057845
1680272347.9457204,245763,1680272347,945142128,panda_link0,0.3407786430578195,-0.4585207328687416,0.05216789807676289,0.9981522569970492,0.0022126045836309244,-0.05490197340239148,0.02584833123547742
1680272347.9467988,245764,1680272347,946166940,panda_link0,0.34077496038326915,-0.45852405697791904,0.052166953181473005,0.9981521798383256,0.0022089742376878757,-0.05490360879881344,0.025848147636593675
1680272347.9483693,245765,1680272347,948096694,panda_link0,0.3407670500559002,-0.4585301855386484,0.052166569345920136,0.9981520122559936,0.0022020884299168357,-0.054906094988371845,0.025849925487178356
1680272347.9505606,245766,1680272347,950097037,panda_link0,0.3407619218595162,-0.45853480351446113,0.052165036317125796,0.9981518968784123,0.002195988923719578,-0.05490838715056618,0.02585003075499864
1680272347.9516315,245767,1680272347,951101128,panda_link0,0.3407576149603586,-0.4585405411422774,0.05216563409586583,0.9981518556813176,0.002191619964064258,-0.05490847744515994,0.02585180042973115
1680272347.9527955,245768,1680272347,952201087,panda_link0,0.34075293472006496,-0.45854346286089337,0.05216567073553255,0.9981517303718667,0.002186249533438785,-0.054910563307719186,0.02585266301365949
1680272347.9544451,245769,1680272347,954164212,panda_link0,0.3407474580721865,-0.45854799933896484,0.052165635569087376,0.9981517075008701,0.002181496979129057,-0.05491068907920246,0.02585368035730371
1680272347.9555385,245770,1680272347,955177248,panda_link0,0.34073920780671285,-0.45855792281283086,0.05216853135535553,0.9981515703942686,0.0021714070678860195,-0.054911756498098825,0.025857555732311053
1680272347.9577906,245771,1680272347,957129709,panda_link0,0.340733204867037,-0.45856056589197347,0.05216654617901914,0.9981514621086988,0.0021660132829976553,-0.0549142925596427,0.02585680237126807
1680272347.9595366,245772,1680272347,959113285,panda_link0,0.34072654662798013,-0.4585659340919569,0.052166873419653856,0.9981512989352744,0.0021617556436820473,-0.05491667356177477,0.025858400778633595
1680272347.9606616,245773,1680272347,960114258,panda_link0,0.3407217781644288,-0.45857296379442397,0.05216826122090498,0.9981512084531005,0.0021539759773265927,-0.054917484214546924,0.02586082091443869
1680272347.9618819,245774,1680272347,961131398,panda_link0,0.3407144397968708,-0.4585739053776551,0.05216575077890087,0.9981511321160493,0.002149806705189732,-0.05492022900331711,0.02585828518306875
1680272347.9634392,245775,1680272347,963118516,panda_link0,0.34070943452723734,-0.4585801761253071,0.05216673021357225,0.9981511410002467,0.0021422983110585994,-0.054919577317704395,0.025859949440373366
1680272347.9646597,245776,1680272347,964137982,panda_link0,0.3407064199191911,-0.45858352177679523,0.052167854526053783,0.9981511148904171,0.00213732679941466,-0.054919296066452766,0.02586196583401591
1680272347.9670765,245777,1680272347,966111689,panda_link0,0.3407001266345929,-0.4585868560072721,0.05216642692813683,0.9981510562749721,0.002133932436959722,-0.054921134229617155,0.025860604876512393
1680272347.9674366,245778,1680272347,967129599,panda_link0,0.34069207265472795,-0.45859253215565,0.052166018904789044,0.9981509782750717,0.0021275166689279012,-0.0549231282837058,0.025859909147930255
1680272347.9696546,245779,1680272347,969113869,panda_link0,0.3406876537212454,-0.4585946321929714,0.052166127294671474,0.9981509755411583,0.0021240054140840288,-0.05492357864641647,0.025859346786895235
1680272347.970756,245780,1680272347,970159998,panda_link0,0.3406811754353542,-0.4585977922872585,0.05216388667142838,0.9981509343066594,0.0021139082240965905,-0.05492547451828233,0.02585773896245415
1680272347.9724376,245781,1680272347,972128733,panda_link0,0.3406757422602064,-0.45859976983279127,0.052164448404850294,0.9981509029756389,0.002110232170707127,-0.05492682675654659,0.025856376238357535
1680272347.973576,245782,1680272347,973141243,panda_link0,0.3406732732972534,-0.45860472810738256,0.05216569857666922,0.9981508853276999,0.0021095037227216082,-0.05492577981714653,0.02585934078213683
1680272347.9758306,245783,1680272347,975116245,panda_link0,0.3406633754488756,-0.45860617874843634,0.05216246194905562,0.9981508839386528,0.002100850163494201,-0.05492876084032686,0.02585376634911066
1680272347.9775708,245784,1680272347,977114441,panda_link0,0.34065669272776744,-0.45860851453341445,0.05216117349606268,0.9981509513416281,0.002094603960317334,-0.054928943111387005,0.025851283520473542
