Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
1680272568.6631813,379857,1680272568,662583953,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.5214650075523991,0.45719160924675206,-0.37507639081004257,-2.2057831175033074,0.13077671391075138,2.581377162386555,-0.14349005188658676,0.0003353330451748542,0.0016841132018023516,-0.011764600128939434,-0.0005985010630378539,0.00023414727234078966,0.0010227594131579545,-0.016307766334977245,0.8406369686126709,-37.369598388671875,-3.8453454971313477,17.24251365661621,0.7520091533660889,2.52750301361084,-0.0989387258887291
1680272568.6648583,379858,1680272568,664548955,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.5214637123985116,0.4571852850174713,-0.3750988507512899,-2.2057808178918528,0.1307759207140605,2.5813784084953464,-0.14352324115282009,0.0012509006338019555,-0.0012393090413463565,-0.010586618324608256,0.0009487179542108148,-0.000618243974647671,9.609057038785854e-05,-0.016019462188039783,0.7930295467376709,-37.318023681640625,-3.8453454971313477,17.21474266052246,0.7584178447723389,2.52109432220459,-0.0989387258887291
1680272568.665929,379859,1680272568,665563975,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.5214693128714583,0.4571889056232248,-0.37511650531361973,-2.2057790168963676,0.1307759177526761,2.581381628113794,-0.14353729218630926,-0.0004995146578551399,0.00016719724243696558,-0.012866369992466034,0.0010179027726375228,-0.0007122308443034696,0.0007362234563730302,-0.015263903458234236,0.8684079647064209,-37.341827392578125,-3.7699670791625977,17.19093894958496,0.7584178447723389,2.52109432220459,-0.1318977177143097
1680272568.6669912,379860,1680272568,666568827,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.5214652283269371,0.4571878291308344,-0.3751230236832148,-2.2057828732570868,0.1307744014453913,2.5813819436598644,-0.14355117766241715,0.0009236622846657852,-0.0006549868407856224,-0.01066423940911478,-0.00033686863254506964,-0.0012296146988845995,0.0002561528694036188,-0.014870056884525256,0.8406369686126709,-37.318023681640625,-3.8215417861938477,17.24251365661621,0.7712352275848389,2.52750301361084,-0.1190803274512291
1680272568.668654,379861,1680272568,668588535,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.5214671619704782,0.4571898243308281,-0.37515002340420883,-2.2057830159934557,0.13077774024777036,2.5813854512806884,-0.1435856900686113,0.0009413158134929511,-7.218092204362426e-05,-0.011884802698877595,-0.0003678194357808257,0.00012990447229948096,0.0009225184986399256,-0.015825072621520938,0.8406369686126709,-37.341827392578125,-3.7977380752563477,17.21474266052246,0.7520091533660889,2.50186824798584,-0.0989387258887291
1680272568.6697884,379862,1680272568,669590757,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.5214656105867087,0.45718813536670216,-0.3751583341369747,-2.205785837303848,0.13077871283307788,2.5813886699434523,-0.1435964541463785,0.0010488845157541895,-0.0008101484892602206,-0.010757195732562725,-0.0008627259741328705,0.0008274866156780643,0.001765776827328339,-0.013852487262079192,0.8168332576751709,-37.318023681640625,-3.8215417861938477,17.24251365661621,0.7648265361785889,2.50186824798584,-0.1318977177143097
1680272568.6720033,379863,1680272568,671548893,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.5214639517782982,0.4571898557396351,-0.3751702220711059,-2.2057860844773605,0.13077634335229635,2.581388985170962,-0.14361406631049276,0.0014313895226378554,0.00011571483211373273,-0.01087202152661079,-0.0008298182885555814,6.817063888522513e-05,0.0016278773664650619,-0.01573163213597961,0.7930295467376709,-37.341827392578125,-3.8215417861938477,17.24251365661621,0.7648265361785889,2.50827693939209,-0.1053474172949791
1680272568.6731632,379864,1680272568,672575715,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.5214656881711718,0.45718915059650356,-0.37518969812558123,-2.205786194332255,0.1307745325896484,2.58138946200989,-0.14364287049195,-0.0001030517108424036,1.573856403816752e-05,-0.01059811684605701,-0.001127615947044479,-0.0006536874880866735,0.0011350699926377262,-0.015555618947453484,0.8168332576751709,-37.341827392578125,-3.8215417861938477,17.24251365661621,0.7712352275848389,2.50827693939209,-0.1053474172949791
1680272568.6748953,379865,1680272568,674557111,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.521465690823632,0.45718435789795026,-0.3752134735371751,-2.205783239551592,0.13077517323833013,2.581389514991993,-0.14366850578218587,-0.0005208328235881116,-0.0012273796929828855,-0.011150697268740122,0.00012048763103227826,-0.000829046694711732,0.0008622410070736932,-0.013856501240812308,0.8168332576751709,-37.266448974609375,-3.7699670791625977,17.24251365661621,0.7648265361785889,2.50827693939209,-0.1318977177143097
1680272568.6771047,379866,1680272568,676561612,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.5214612654010283,0.4571861404502106,-0.37523486553672947,-2.2057812740158265,0.1307735366797531,2.5813906334989296,-0.14369645905167333,0.0009104424978225361,-5.708061979735945e-05,-0.01121392506580492,0.0013627962167252119,-0.0005803160723049044,0.0009154397621923591,-0.013764936463280402,0.7652585506439209,-37.290252685546875,-3.7699670791625977,17.19093894958496,0.7785594463348389,2.50827693939209,-0.1117561087012291
