Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,velocity_0,velocity_1,effort_0,effort_1
1680272568.68432,8453,1680272568,684207673,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272568.7176015,8454,1680272568,717531322,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272568.8843067,8455,1680272568,884212712,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272568.9175904,8456,1680272568,917527889,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272569.0176294,8457,1680272569,17559229,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272569.184299,8458,1680272569,184197572,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272569.2176442,8459,1680272569,217542125,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272569.3175938,8460,1680272569,317532267,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272569.4176133,8461,1680272569,417531041,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272569.517649,8462,1680272569,517560154,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272569.6176875,8463,1680272569,617527973,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272570.5842645,8464,1680272570,584194893,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272570.6176627,8465,1680272570,617552103,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272570.784264,8466,1680272570,784197291,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272570.8176253,8467,1680272570,817529586,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272570.9176204,8468,1680272570,917527257,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272570.9842732,8469,1680272570,984199509,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272571.017705,8470,1680272571,17559363,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272571.0842872,8471,1680272571,84199326,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272571.1176243,8472,1680272571,117530182,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272571.2843096,8473,1680272571,284211162,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272571.3176072,8474,1680272571,317531856,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272571.4176211,8475,1680272571,417535445,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272571.4842176,8476,1680272571,484149840,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272571.517627,8477,1680272571,517540977,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272571.5842502,8478,1680272571,584186938,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272571.617594,8479,1680272571,617501694,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272571.6842928,8480,1680272571,684222317,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272571.7176518,8481,1680272571,717528146,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272571.7842698,8482,1680272571,784202311,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272571.8175926,8483,1680272571,817527190,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272571.8843083,8484,1680272571,884218855,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272571.9176612,8485,1680272571,917540862,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272571.9843462,8486,1680272571,984199731,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272572.017607,8487,1680272572,17501574,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272572.1176229,8488,1680272572,117548546,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272572.1843386,8489,1680272572,184222031,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272572.2176278,8490,1680272572,217528447,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272572.317711,8491,1680272572,317547305,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272572.384275,8492,1680272572,384206634,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272572.4175935,8493,1680272572,417528616,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272572.5175967,8494,1680272572,517528952,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272572.5843062,8495,1680272572,584188885,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272572.6176476,8496,1680272572,617528654,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272572.684359,8497,1680272572,684207594,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272572.7175968,8498,1680272572,717529404,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272572.9176097,8499,1680272572,917540713,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272573.0842924,8500,1680272573,84217257,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272573.117603,8501,1680272573,117532423,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272573.2176442,8502,1680272573,217541644,,"['panda_finger_joint1', 'panda_finger_joint2']",0.04022083431482315,0.04022083431482315,0.0,0.0,0.0,0.0
1680272573.284363,8503,1680272573,284212505,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272573.3175876,8504,1680272573,317527646,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272573.38427,8505,1680272573,384194180,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272573.4176073,8506,1680272573,417528814,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272573.484258,8507,1680272573,484197919,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272573.5176497,8508,1680272573,517542055,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272573.584347,8509,1680272573,584209739,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
1680272573.6175995,8510,1680272573,617529226,,"['panda_finger_joint1', 'panda_finger_joint2']",0.040221162140369415,0.040221162140369415,0.0,0.0,0.0,0.0
