Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1680272323.023847,230523,1680272323,23140405,panda_link0,0.35505021094312306,-0.4417820352575245,0.05881370611751682,0.9993084708696968,0.0062152737252148,-0.023829146788987954,0.027772444974073596
1680272323.025496,230524,1680272323,25112898,panda_link0,0.3550461210410968,-0.4417830890213103,0.05881515040571171,0.9993085149159919,0.0062032525282455266,-0.0238293671505935,0.0277733586792666
1680272323.0276566,230525,1680272323,27163856,panda_link0,0.35504672587625213,-0.4417814557364117,0.058812101255807214,0.9993086398132517,0.006193358213176217,-0.02383063921523412,0.0277699812833207
1680272323.029896,230526,1680272323,29154789,panda_link0,0.3550489722858498,-0.4417846868191478,0.05881545775017755,0.9993087068709006,0.006183066321108982,-0.02382676084449622,0.02777318938115055
1680272323.031817,230527,1680272323,31093908,panda_link0,0.35504736507292783,-0.44178793195493543,0.058815226706001617,0.9993087630621319,0.006172142907415216,-0.02382580871912009,0.027774414063265095
1680272323.0327814,230528,1680272323,32147963,panda_link0,0.35504477846644855,-0.4417875072147318,0.058813911009936784,0.9993087901932902,0.006172073328658936,-0.023826972458650068,0.027772454972913706
1680272323.034488,230529,1680272323,34090073,panda_link0,0.3550430852839787,-0.4417893699911869,0.05881229050418722,0.9993089411779097,0.006159829711777809,-0.023825076396076332,0.027771367157115506
1680272323.0367045,230530,1680272323,36118780,panda_link0,0.3550430941623496,-0.4417906699421481,0.05881066764245611,0.9993089879668021,0.006155742913912988,-0.023824870118145373,0.027770766667254036
1680272323.0378485,230531,1680272323,37129706,panda_link0,0.3550413212974949,-0.4417926849787346,0.05881114346136129,0.9993090521501196,0.006145020542690081,-0.023825093520161995,0.02777064011218748
1680272323.039003,230532,1680272323,38166394,panda_link0,0.35504137232097455,-0.44179485821867626,0.05881282583047133,0.9993090149718814,0.00614407803971131,-0.02382426085397182,0.027772900747196086
1680272323.0408611,230533,1680272323,40167012,panda_link0,0.35504107565667126,-0.4417956832078982,0.05881122225085075,0.9993091543829852,0.006135848827553055,-0.02382218512052361,0.02777148433700599
1680272323.0426085,230534,1680272323,42079399,panda_link0,0.35503742964957885,-0.4417942722689279,0.058809618175777345,0.9993091449350785,0.006131027764094882,-0.023825859135280025,0.027769737216937082
1680272323.0435305,230535,1680272323,43080537,panda_link0,0.35503847076224027,-0.44180033103636085,0.05881296518895594,0.9993091280534356,0.006123275624858674,-0.023823325301308932,0.027774228660820296
1680272323.0446332,230536,1680272323,44191895,panda_link0,0.355033287827089,-0.44180415285150604,0.05881254235680489,0.999309225827097,0.006113869104317457,-0.023822701903093213,0.027773317724498224
1680272323.0467904,230537,1680272323,46098485,panda_link0,0.35503118172636927,-0.4418044657736006,0.05881325452905342,0.9993092322371177,0.006107481545828437,-0.023823380517619407,0.02777391038160372
1680272323.0484405,230538,1680272323,48116550,panda_link0,0.3550311348409263,-0.44180491015778345,0.058812475359536306,0.9993092721326825,0.006102480681695581,-0.023822652974625286,0.02777419822542944
1680272323.0506997,230539,1680272323,50209337,panda_link0,0.3550259103431856,-0.44180407776013053,0.05881071418681273,0.9993093481114953,0.00608989634768197,-0.02382670089136869,0.027770754175257577
1680272323.052885,230540,1680272323,52135405,panda_link0,0.3550246158970802,-0.44180750776859773,0.05881217140912992,0.9993093196496502,0.006084488724193607,-0.023826497979991434,0.02777313766973261
