Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,wrench.force.x,wrench.force.y,wrench.force.z,wrench.torque.x,wrench.torque.y,wrench.torque.z
1681838768.2313092,167351,1681838768,231141201,panda_K,1.2797724376983621,0.18572657874618037,-1.461201463307358,0.39068624667991303,1.382895866581824,-0.0622076004494003
1681838768.233503,167352,1681838768,233154289,panda_K,1.2680246746162318,0.19964549604889428,-1.4815042486972554,0.3945570018316865,1.3864641703510838,-0.06208221290561208
1681838768.23521,167353,1681838768,235066207,panda_K,1.2712236224803155,0.20734929892744455,-1.4877880027915045,0.3964565259912442,1.3862384680851303,-0.06139541663645708
1681838768.2373824,167354,1681838768,237160425,panda_K,1.2750741507663235,0.21213742482661177,-1.4930760925053885,0.3976474457694174,1.3858612518140736,-0.06098462436833163
1681838768.2395966,167355,1681838768,239126007,panda_K,1.2685525480445434,0.23111457758934004,-1.494495903203213,0.40129299361613474,1.3875405798059444,-0.06035231536187265
1681838768.241268,167356,1681838768,241144501,panda_K,1.2518683651014608,0.2535569374097702,-1.5032253662030581,0.40624423858947106,1.3905985255933395,-0.05957742418123159
1681838768.2435641,167357,1681838768,243067535,panda_K,1.2653319811866135,0.24214671995655587,-1.5196585503824198,0.4053087510148243,1.3877914259655886,-0.05890661971839298
1681838768.2452774,167358,1681838768,245075994,panda_K,1.2743476534737586,0.23158008361541563,-1.5301372010965935,0.40409019057974316,1.3858877231780127,-0.05861400476392545
1681838768.247527,167359,1681838768,247061115,panda_K,1.294478160095934,0.20528009081682608,-1.5608853854745133,0.40124524403458833,1.3810931881032849,-0.05808213211449924
1681838768.2486303,167360,1681838768,248064741,panda_K,1.3001413833076056,0.19901197805264836,-1.5695875440448788,0.4006499134152407,1.3796145280525858,-0.057997413866000234
1681838768.2492082,167361,1681838768,249104515,panda_K,1.3056973440853255,0.19132293874510992,-1.575190959158724,0.39967010961489885,1.377999994556112,-0.05794423857438617
1681838768.2514074,167362,1681838768,251086821,panda_K,1.3052952619223315,0.17917966278235659,-1.5648847323495798,0.3972915106779398,1.3764374577744631,-0.05804970320989522
1681838768.253648,167363,1681838768,253102554,panda_K,1.2970689511611975,0.17507183298437273,-1.5268041527254963,0.3948013896356431,1.3758772263221513,-0.05820885446689214
1681838768.2553449,167364,1681838768,255107559,panda_K,1.2844908659537815,0.17884435328466614,-1.5146116282176,0.39489845114582267,1.377215068851744,-0.05853540016027606
1681838768.2575264,167365,1681838768,257084457,panda_K,1.2767952684746413,0.18705310529347943,-1.5276606586145276,0.39701960258473895,1.3790206352214065,-0.05881832152221969
1681838768.2586393,167366,1681838768,258126403,panda_K,1.265442903574231,0.20522554588969733,-1.5674973683185183,0.4021001598362444,1.382397149221266,-0.05934093565272948
1681838768.259745,167367,1681838768,259109343,panda_K,1.2637742531592095,0.21357244366394035,-1.589013384540969,0.4045077245153464,1.3834921688967223,-0.05952702683980008
1681838768.2614121,167368,1681838768,261149080,panda_K,1.25252165227481,0.22622554220492813,-1.6171021428183072,0.40816667334065626,1.386453306243676,-0.0598325906249179
1681838768.263685,167369,1681838768,263070667,panda_K,1.2447832908258893,0.2295451578370435,-1.6192591871455269,0.40895689657085416,1.3876916388722018,-0.05985988169528604
1681838768.264232,167370,1681838768,264084340,panda_K,1.24104783272075,0.23458822721056682,-1.617362886468025,0.40978551715322825,1.3879470423253637,-0.05956263266218344
1681838768.2653623,167371,1681838768,265109908,panda_K,1.2428141590847688,0.23408408746083928,-1.6171981393186299,0.40969272858188516,1.3874816012252604,-0.059312368474790135
1681838768.2676795,167372,1681838768,267092255,panda_K,1.2440314336115168,0.22874859217269633,-1.6128229364945956,0.4086832015187353,1.3869209011847325,-0.05876233253010146
1681838768.2681653,167373,1681838768,268086702,panda_K,1.2358401439887907,0.23004214718711355,-1.6092092616040097,0.4089336737883254,1.3883807008865428,-0.05859576400386553
1681838768.271111,167374,1681838768,270437044,panda_K,1.2225886574594063,0.23306533150068254,-1.6015151077875664,0.409346784151161,1.390676827375608,-0.058490618660277674
1681838768.2727578,167375,1681838768,272109709,panda_K,1.1898654255404988,0.2344344050341371,-1.550709890856792,0.4076384881913854,1.3959250630619562,-0.058278220303412044
1681838768.274449,167376,1681838768,274075674,panda_K,1.167024558762727,0.23640440745327962,-1.5265187202770991,0.4070941540611108,1.4007407459677086,-0.05853399313592737
1681838768.275622,167377,1681838768,275078303,panda_K,1.1511073572012611,0.24145411195915828,-1.5167882483190207,0.40767649451060833,1.4045090610004054,-0.05884305199732904
1681838768.2773263,167378,1681838768,277095799,panda_K,1.1239160227436573,0.25820664204958704,-1.5032551225746307,0.41004209383898954,1.4116253490065895,-0.059513218193745165
1681838768.2796183,167379,1681838768,279071752,panda_K,1.105836862208442,0.27357566040346315,-1.4841156036524479,0.41170303324493135,1.4167587843513711,-0.060142645700648825
1681838768.281321,167380,1681838768,281071433,panda_K,1.0998328349976791,0.2773551513536221,-1.472521535359786,0.4117341752079275,1.4196747198439261,-0.06068662393160581
1681838768.282596,167381,1681838768,282081962,panda_K,1.10239637848122,0.2781257652640611,-1.476827790577861,0.41202303274670943,1.420426293842682,-0.06090365412914932
1681838768.2842612,167382,1681838768,284074318,panda_K,1.119446936758867,0.2695594628564773,-1.4976580479659531,0.41141639158958576,1.419936748518009,-0.061215514427295614
1681838768.2864916,167383,1681838768,286068944,panda_K,1.1435929698491056,0.25141616167338365,-1.5153435324129194,0.40896861425974185,1.4177982642722018,-0.06140939953420559
1681838768.2875872,167384,1681838768,287069803,panda_K,1.1591784718250677,0.2434950671590752,-1.5278177657772594,0.40804671315375607,1.416163945387824,-0.06143585714851798
1681838768.2881877,167385,1681838768,288073381,panda_K,1.1779027491869578,0.23471262337004922,-1.542091931546733,0.40703606493880135,1.4138550396021377,-0.06135996934869654
1681838768.2893069,167386,1681838768,289078059,panda_K,1.1960974955939605,0.22441502237944963,-1.554384874587541,0.40571331156488016,1.4113499258525384,-0.06120736553594286
1681838768.2915087,167387,1681838768,291067145,panda_K,1.205621385579252,0.21278541322686487,-1.5709909627275405,0.4046749247667957,1.4106690671872957,-0.061024132116203625
1681838768.2925975,167388,1681838768,292115236,panda_K,1.2002207597888441,0.21316931008946627,-1.5754830769047858,0.4051680503792635,1.4120280343609106,-0.06094913554183984
1681838768.294321,167389,1681838768,294084562,panda_K,1.202719100364139,0.21063867013123946,-1.5787825374387756,0.4050155360913812,1.4117424174280835,-0.06032145053075784
1681838768.2965367,167390,1681838768,296084158,panda_K,1.2299585582766697,0.1980925902541349,-1.5763405615583879,0.4025033838329718,1.4062751189034244,-0.05909201282911826
1681838768.2976534,167391,1681838768,297117735,panda_K,1.2358391595033296,0.19553843543573754,-1.5719316216527761,0.4018414460281491,1.4049255516001642,-0.05860091172154788
1681838768.298697,167392,1681838768,298121848,panda_K,1.2362074467233768,0.1962358228003265,-1.5643917562479817,0.401629455243421,1.4045137085801866,-0.05822011950807107
1681838768.300402,167393,1681838768,300095600,panda_K,1.2305692791590963,0.20995571301739804,-1.5495948330359088,0.4032482187994867,1.4054680897221725,-0.05779688315501709
1681838768.3026025,167394,1681838768,302076641,panda_K,1.2141810858863529,0.2331121431978771,-1.533888332039947,0.4065091162536195,1.4091320663513176,-0.057972686437293044
1681838768.3037515,167395,1681838768,303104353,panda_K,1.2031227845976753,0.24249105344728897,-1.5275811219209385,0.4078838488573154,1.411570848047857,-0.058237384488676984
1681838768.3054287,167396,1681838768,305165008,panda_K,1.1791250011765464,0.2501553030387292,-1.5163964817700097,0.4089158863344386,1.4165555221049755,-0.05898687488703466
1681838768.307631,167397,1681838768,307097937,panda_K,1.166040013636529,0.2457598144107331,-1.4946426142925087,0.4072069399949986,1.4192601310107495,-0.05977359560547038
1681838768.3082116,167398,1681838768,308092242,panda_K,1.1625189249494388,0.24187629001781816,-1.484407227226915,0.4059989780354226,1.420103388524765,-0.060174935208943625
1681838768.3093042,167399,1681838768,309151189,panda_K,1.1558318419041245,0.239133099665186,-1.4734891194132027,0.40495807887216084,1.4214858121316367,-0.06061763393669056
1681838768.311727,167400,1681838768,311138496,panda_K,1.143791683695315,0.23570760440958027,-1.4711412684341965,0.4042960456879379,1.424718962385629,-0.06155702874686117
1681838768.3134115,167401,1681838768,313138939,panda_K,1.1425400232990301,0.22704742980773815,-1.4951201741784672,0.40414624922509207,1.4267836299918697,-0.0624038994805393
1681838768.3156497,167402,1681838768,315135592,panda_K,1.1409382766899752,0.21870774481342597,-1.5163787801107718,0.4040682631104716,1.4288164715235774,-0.06305566663324648
1681838768.3173535,167403,1681838768,317102537,panda_K,1.145945976918711,0.21459936289959328,-1.5200671907925332,0.4035530509929235,1.4289771920414445,-0.06322738112879324
1681838768.319565,167404,1681838768,319140216,panda_K,1.1585106174892064,0.2005899787104474,-1.4979764139453502,0.3999329067175252,1.426369827935551,-0.06285863999618398
1681838768.3213856,167405,1681838768,321066899,panda_K,1.170433175213298,0.18858329324887016,-1.4771241935651647,0.3967675454127937,1.4239955006410643,-0.062337875000754016
1681838768.3224819,167406,1681838768,322117225,panda_K,1.178953788337119,0.18557210939605248,-1.472671873193256,0.3958900103349376,1.4225751070829182,-0.06204273161840898
1681838768.3247235,167407,1681838768,324140986,panda_K,1.1908477122946444,0.18513158316754333,-1.4714679432817814,0.39553368266207384,1.420968693174192,-0.06166845811190197
1681838768.3264582,167408,1681838768,326143626,panda_K,1.1957301631876271,0.18862471907020276,-1.4760942333557538,0.3961699445508234,1.421314478656826,-0.06178035318520329
1681838768.3286884,167409,1681838768,328136803,panda_K,1.1960719008408567,0.19700547378541994,-1.4865005415074857,0.39788859832674744,1.4232500717696797,-0.06233956899074181
1681838768.3304102,167410,1681838768,330129286,panda_K,1.183572130191385,0.2038588457684107,-1.491943289502301,0.3993102279299695,1.4274727137940912,-0.06330753550350648
1681838768.3326724,167411,1681838768,332075015,panda_K,1.1529973675018106,0.21277225203685904,-1.4738737775205772,0.40013054086764477,1.434138083099001,-0.0645566128493452
1681838768.3332398,167412,1681838768,333144909,panda_K,1.133438344039892,0.21890040619772957,-1.4604972083339673,0.40062092885595707,1.4381023560773671,-0.065270090006389
1681838768.335414,167413,1681838768,335090218,panda_K,1.119245930896415,0.21719451601593892,-1.4482474671258998,0.39958132679469904,1.4417189676145812,-0.06636652018368736
1681838768.3376288,167414,1681838768,337136040,panda_K,1.10519135623986,0.21016473316556247,-1.4731306270727405,0.39958994770948925,1.4465895156018016,-0.06763783922083834
1681838768.3392732,167415,1681838768,339149884,panda_K,1.0750065453027076,0.20882939395914124,-1.4971037470421606,0.4007517456872122,1.454835458290649,-0.06918743301842388
1681838768.341579,167416,1681838768,341066342,panda_K,1.059690431931996,0.20856306117132034,-1.5035627979731387,0.400906842282919,1.4599707478958037,-0.07031525920399717
1681838768.3426585,167417,1681838768,342138068,panda_K,1.0579152639204423,0.2104235875074491,-1.516846329394155,0.4017478866865693,1.461868368723856,-0.07077477795639042
1681838768.344363,167418,1681838768,344187714,panda_K,1.0566855683011143,0.21519275374367836,-1.5352782425562164,0.40324661632624037,1.4647873090854544,-0.07145188672319094
1681838768.3465924,167419,1681838768,346130303,panda_K,1.0646520313166545,0.21278839843069985,-1.5163127362063638,0.40166389896319743,1.4640365186510311,-0.07149743170123944
1681838768.3483224,167420,1681838768,348094052,panda_K,1.0750253525987508,0.20190134560291872,-1.5017605925558122,0.39899350540608586,1.462069840108683,-0.07119301277142347
1681838768.350894,167421,1681838768,350092022,panda_K,1.0757483809180013,0.199144668104676,-1.504461356884438,0.3986690982982542,1.462015802214047,-0.0710416442822126
1681838768.351653,167422,1681838768,351089720,panda_K,1.0814274681893814,0.19367288847807188,-1.515934358739262,0.3981508832056212,1.461026270878552,-0.07064880966156196
1681838768.352303,167423,1681838768,352125125,panda_K,1.0826489588284478,0.19337350582841478,-1.5227766716485425,0.3983315141210869,1.4607986636953951,-0.07050876762668928
1681838768.3533413,167424,1681838768,353170562,panda_K,1.0801080557359821,0.19430755747154715,-1.5217234111331885,0.39840326392397307,1.460944562752678,-0.07040853131988095
