Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
1681838815.9497664,196274,1681838815,949029294,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.41970797746981253,0.5851995850520892,-0.6063388557957807,-2.2053513597424486,0.9392337007219217,2.5883956559495607,-1.0238696466069457,-0.0009096495819334322,0.001110913156951047,-0.0010318407664755304,0.00032165868742341827,0.0017097461639696756,-0.0006415301398288375,-0.001393890441807938,0.6383054256439209,-37.087921142578125,-9.090096473693848,16.68312644958496,0.8563792705535889,2.03769588470459,-6.177276372909546e-05
1681838815.9514418,196275,1681838815,951039679,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.41970634077384816,0.5852000278797763,-0.6063297103030939,-2.205349868645596,0.9392368245838159,2.588397279506797,-1.0238695404037517,0.0002297445437607821,0.0007334788688975525,0.0015422094853276046,7.717133354956146e-05,0.0009740675371278618,-0.000289194193566733,0.00010334721004001386,0.6145017147064209,-37.087921142578125,-9.189278602600098,16.68312644958496,0.8435618877410889,2.02396297454834,-6.177276372909546e-05
1681838815.952619,196276,1681838815,952046718,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.4197048709418443,0.5851999361058843,-0.6063348797657175,-2.2053476796686007,0.9392386088955669,2.5883980371668738,-1.0238700508087952,0.00019469782727698045,0.000985323894561972,-0.00013783048893400128,0.0010811731223404832,0.0003117057797827846,-0.0003703160479011604,-0.0002642655524269226,0.6145017147064209,-37.111724853515625,-9.137703895568848,16.63155174255371,0.8563792705535889,2.01755428314209,0.0063469186425209045
1681838815.9542592,196277,1681838815,954000491,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.419706638836906,0.5852002826993808,-0.6063337042166244,-2.20534768169519,0.9392438582691269,2.588397279506794,-1.0238738374552143,-0.00044128968329041197,0.000925742379427407,0.0010976870237853933,0.000559720153222565,0.0013735742086331258,-0.00018674988546340062,0.00033846174241459115,0.6383054256439209,-37.087921142578125,-9.189278602600098,16.63155174255371,0.8691966533660889,2.02396297454834,0.039305903017520905
1681838815.955386,196278,1681838815,955073454,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.41970823787568134,0.5852004542922331,-0.6063362110702276,-2.2053460129340188,0.9392490791596294,2.588397279506794,-1.0238700800341494,-0.00040679669647735654,0.00026159239042016034,-0.0007429339095332386,0.0015481365554750883,0.0030103295834589265,-0.0007545858493756569,0.0016426076124967783,0.6383054256439209,-37.087921142578125,-9.137703895568848,16.63155174255371,0.8499705791473389,2.02396297454834,-0.019287846982479095
1681838815.9575777,196279,1681838815,957124898,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.4197028169442671,0.5851976695327739,-0.6063356085754404,-2.205350020926168,0.9392496316818921,2.588398037166873,-1.0238680079225075,0.001005589630658093,-0.0008389310437976922,-0.00022608120911936543,0.0005446053244834518,0.0019776572103713044,-0.00045040804850207835,0.001293657005227207,0.5629270076751709,-37.087921142578125,-9.137703895568848,16.65535545349121,0.8563792705535889,2.01755428314209,-0.012879155576229095
1681838815.9593322,196280,1681838815,959058789,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.4197044017347322,0.5852019336587366,-0.6063334618417195,-2.205348042943333,0.9392562887904602,2.58839839212683,-1.0238701147577374,-0.00010440200678304379,0.00048819032574315755,0.0007266537636869259,-7.440456394236354e-05,0.002779239863548084,0.0003855508288006719,0.0004044221563536866,0.6145017147064209,-37.111724853515625,-9.165474891662598,16.65535545349121,0.8371531963348389,2.02396297454834,-0.019287846982479095
1681838815.9615128,196281,1681838815,961067804,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.4197025120747411,0.585204144233359,-0.6063312707594224,-2.2053495470414837,0.9392543811542529,2.5883976503801396,-1.023867103382656,0.0007172920620801117,0.0014730119860060775,0.0010384401717715122,-0.00021084046245719695,0.0017908993931747372,0.000686385889498342,-0.00015435826446967647,0.5906980037689209,-37.139495849609375,-9.165474891662598,16.65535545349121,0.8563792705535889,2.02396297454834,-0.026612065732479095
1681838815.9631813,196282,1681838815,963048757,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.419706973838195,0.585202010253149,-0.6063372350993401,-2.205345521573109,0.939255012742664,2.588399566223079,-1.0238719837192902,0.00025920462719609407,-0.00013527290674204123,0.00019424577692579833,0.0004998041785400196,0.001292388613980139,0.000823098456732981,-0.0009511820517181298,0.6145017147064209,-37.111724853515625,-9.113900184631348,16.63155174255371,0.8435618877410889,2.00473690032959,-0.0064704641699790955
1681838815.9643722,196283,1681838815,964060234,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.41970349740070595,0.5852041697648298,-0.6063372889935207,-2.2053435102163057,0.9392557236785036,2.588398041745556,-1.0238688448204323,0.0012270984688540737,0.0011337875713803933,0.00040558466881518684,0.0011492998506283099,0.000487204836853602,0.00042382605555180245,-0.0007018682279551653,0.5629270076751709,-37.139495849609375,-9.113900184631348,16.60774803161621,0.8435618877410889,2.01755428314209,-0.012879155576229095
1681838815.966589,196284,1681838815,966036435,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.419705599352268,0.585197670089553,-0.606337636300253,-2.2053469739348843,0.9392552819899096,2.588399751978412,-1.0238735003278394,1.7824944398212353e-05,-2.6435716975000312e-05,0.00024757692170110753,4.880271144702816e-05,-0.00020337137568372544,-0.0003663987282446187,-0.0016642828903213065,0.5906980037689209,-37.087921142578125,-9.137703895568848,16.65535545349121,0.8499705791473389,2.03128719329834,0.026488520205020905
