Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,velocity_0,velocity_1,effort_0,effort_1
1681838815.9834602,4382,1681838815,983391485,,"['panda_finger_joint1', 'panda_finger_joint2']",0.023606181144714355,0.023606181144714355,0.0,0.0,0.0,0.0
1681838816.0166578,4383,1681838816,16586459,,"['panda_finger_joint1', 'panda_finger_joint2']",0.023606181144714355,0.023606181144714355,0.0,0.0,0.0,0.0
1681838816.0834389,4384,1681838816,83266730,,"['panda_finger_joint1', 'panda_finger_joint2']",0.023606181144714355,0.023606181144714355,0.0,0.0,0.0,0.0
1681838816.1167202,4385,1681838816,116609476,,"['panda_finger_joint1', 'panda_finger_joint2']",0.023606181144714355,0.023606181144714355,0.0,0.0,0.0,0.0
1681838816.2167423,4386,1681838816,216594775,,"['panda_finger_joint1', 'panda_finger_joint2']",0.02360585331916809,0.02360585331916809,0.0,0.0,0.0,0.0
1681838816.283322,4387,1681838816,283250479,,"['panda_finger_joint1', 'panda_finger_joint2']",0.023606181144714355,0.023606181144714355,0.0,0.0,0.0,0.0
1681838816.3166676,4388,1681838816,316585290,,"['panda_finger_joint1', 'panda_finger_joint2']",0.023606181144714355,0.023606181144714355,0.0,0.0,0.0,0.0
1681838816.3833706,4389,1681838816,383275635,,"['panda_finger_joint1', 'panda_finger_joint2']",0.023606181144714355,0.023606181144714355,0.0,0.0,0.0,0.0
1681838816.416651,4390,1681838816,416582593,,"['panda_finger_joint1', 'panda_finger_joint2']",0.023606181144714355,0.023606181144714355,0.0,0.0,0.0,0.0
1681838816.4833665,4391,1681838816,483251478,,"['panda_finger_joint1', 'panda_finger_joint2']",0.023606181144714355,0.023606181144714355,0.0,0.0,0.0,0.0
1681838816.5166695,4392,1681838816,516590337,,"['panda_finger_joint1', 'panda_finger_joint2']",0.023606181144714355,0.023606181144714355,0.0,0.0,0.0,0.0
1681838816.583323,4393,1681838816,583253196,,"['panda_finger_joint1', 'panda_finger_joint2']",0.023606181144714355,0.023606181144714355,0.0,0.0,0.0,0.0
1681838816.6166906,4394,1681838816,616607981,,"['panda_finger_joint1', 'panda_finger_joint2']",0.023606181144714355,0.023606181144714355,0.0,0.0,0.0,0.0
1681838816.783323,4395,1681838816,783252430,,"['panda_finger_joint1', 'panda_finger_joint2']",0.02360651083290577,0.02360651083290577,0.0,0.0,0.0,0.0
1681838816.8167486,4396,1681838816,816586644,,"['panda_finger_joint1', 'panda_finger_joint2']",0.02360651083290577,0.02360651083290577,0.0,0.0,0.0,0.0
