Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1681838914.5004163,39243,1681838914,499829572,panda_link0,0.26383000285955366,-0.4838414294689457,0.1541564283329016,0.9966884304217791,0.01707183173593559,0.07943436243485559,-0.002468315029581027
1681838914.501487,39244,1681838914,500832231,panda_link0,0.2638310046099247,-0.4838395653203426,0.15415571014076626,0.9966883612166758,0.01707199942891961,0.07943511650566532,-0.002470831112406377
1681838914.506664,39245,1681838914,503835368,panda_link0,0.2638309126641587,-0.4838410251930858,0.15415661003983838,0.9966885201842148,0.01706801050917825,0.07943408922347273,-0.002467288004036727
1681838914.5068452,39246,1681838914,505829439,panda_link0,0.26383281768532857,-0.4838394233209939,0.15415579429530474,0.9966881715164267,0.017071551613035498,0.07943760889733274,-0.0024703172775863685
1681838914.5083144,39247,1681838914,507817740,panda_link0,0.26383006229922507,-0.4838405566187578,0.15415623335288015,0.9966881464558498,0.017062694628954943,0.0794398382320882,-0.0024699310796512984
1681838914.5093014,39248,1681838914,508815901,panda_link0,0.2638279406849918,-0.483841932682975,0.1541549074854464,0.996688401893271,0.017060490882170005,0.07943714931814098,-0.0024685587589112603
1681838914.5115366,39249,1681838914,510810971,panda_link0,0.26382830545420904,-0.4838411801667931,0.1541553796533885,0.9966881986354934,0.017058834576809876,0.07943999655545025,-0.0024704459115088015
1681838914.5126607,39250,1681838914,511812621,panda_link0,0.26382563119728114,-0.4838430642896588,0.1541572151380589,0.9966881300959448,0.017056393741779974,0.07944147206112132,-0.002467502311099829
1681838914.5132306,39251,1681838914,512817859,panda_link0,0.26382860918119544,-0.48384313310386307,0.1541581197400755,0.9966879538718445,0.01705972196933227,0.07944298603189631,-0.002466932384381536
1681838914.5155723,39252,1681838914,514816341,panda_link0,0.2638278108641653,-0.48384413510207197,0.15415930312578163,0.9966878054174044,0.01705494648643675,0.07944590575013408,-0.0024659044751267874
1681838914.5171394,39253,1681838914,516815196,panda_link0,0.263828082008879,-0.4838422757820484,0.1541565512004138,0.9966878728329694,0.01705518839752351,0.0794449426158836,-0.0024680117284333275
1681838914.5184312,39254,1681838914,517832368,panda_link0,0.2638236830016274,-0.48384346348593377,0.1541566712505864,0.99668791607919,0.017050437885886886,0.07944540825640398,-0.002468382080759176
1681838914.5194848,39255,1681838914,518830656,panda_link0,0.26382464075810025,-0.48384479156912696,0.15415823957649485,0.9966878338621523,0.01705159453104562,0.07944625209040061,-0.0024664300556237195
1681838914.5211284,39256,1681838914,520809573,panda_link0,0.2638249130439314,-0.48384419153414127,0.15415859916765762,0.9966877135446619,0.0170495082529103,0.07944822239303066,-0.002466006831046462
1681838914.5222623,39257,1681838914,521848691,panda_link0,0.2638256378823388,-0.48384227042734357,0.15415662439243805,0.9966877090308337,0.0170507198669927,0.0794479509938278,-0.0024681967553103886
1681838914.5258408,39258,1681838914,524810375,panda_link0,0.2638247017209865,-0.4838439550021729,0.15415800745642536,0.9966876060593549,0.017048391075224243,0.07944978705357271,-0.0024667631422601276
1681838914.5262182,39259,1681838914,525821784,panda_link0,0.2638229646034267,-0.48384313541089263,0.15415841929355395,0.9966875377104932,0.017044931689262837,0.0794513670845976,-0.0024673952058650683
1681838914.527454,39260,1681838914,526840333,panda_link0,0.2638222909697584,-0.4838434973481065,0.1541586336731851,0.9966875762962578,0.017042221600870266,0.07945151331404383,-0.0024658196537670094
1681838914.5293102,39261,1681838914,528325598,panda_link0,0.2638222483526913,-0.4838442013410469,0.15415879286070414,0.9966875554733418,0.017042837593663478,0.07945165642588334,-0.0024653675730983314
1681838914.530281,39262,1681838914,529891619,panda_link0,0.26382007480393893,-0.4838461470034653,0.15416096306880334,0.996687559432891,0.017037272253719656,0.07945284207431862,-0.0024640226965448463
1681838914.5314112,39263,1681838914,530900992,panda_link0,0.2638198891662654,-0.48384584038592326,0.15416145629515263,0.9966874297581108,0.017034904141824177,0.07945495700784443,-0.002464651293372899
1681838914.5337253,39264,1681838914,532922008,panda_link0,0.26382145456399275,-0.48384494005263023,0.15416015707648323,0.9966874708914566,0.017036977615618232,0.07945397592900252,-0.0024653126605871925
1681838914.5365758,39265,1681838914,535816187,panda_link0,0.2638175953765509,-0.4838453490887303,0.15415951792292565,0.9966876459670033,0.017032603583392463,0.07945273780935777,-0.0024646587935000528
1681838914.5376642,39266,1681838914,536822649,panda_link0,0.2638196588312359,-0.48384705779792225,0.1541628901789357,0.9966872322954825,0.01703350220854759,0.07945781040904312,-0.0024622028714932484
1681838914.5382009,39267,1681838914,537886036,panda_link0,0.2638205985840915,-0.48384678272272813,0.15416234078392876,0.996687381059268,0.01703384042851909,0.07945585990101547,-0.002462588293965037
1681838914.5405073,39268,1681838914,539818970,panda_link0,0.26381930774574003,-0.483846185740056,0.1541618686976925,0.9966874263109753,0.01703288716480905,0.07945553125359393,-0.0024614707074740415
1681838914.541661,39269,1681838914,540848856,panda_link0,0.2638193500144397,-0.4838459871521455,0.15416136703755035,0.9966873551679926,0.01703378779693589,0.07945622269162997,-0.002461725685245015
1681838914.543383,39270,1681838914,542916561,panda_link0,0.26381570927943326,-0.48384851979958443,0.15416337495827812,0.9966872127565082,0.017028762122041127,0.07945912081479901,-0.0024606106300576734
1681838914.5456328,39271,1681838914,544897795,panda_link0,0.2638195587868181,-0.4838488604291836,0.15416427914222536,0.996687128664541,0.017028603845713586,0.07946027693252393,-0.002458432917687958
1681838914.5476441,39272,1681838914,546887981,panda_link0,0.26381844184012143,-0.4838461408128507,0.15416101786491393,0.9966870970885254,0.017027771527634232,0.07946071019632948,-0.0024629913496703793
1681838914.5516765,39273,1681838914,548893647,panda_link0,0.2638175057539346,-0.4838482287025313,0.15416168168146777,0.9966871372564255,0.017026109986259412,0.07946063807686657,-0.0024605487723627427
1681838914.5519567,39274,1681838914,550814989,panda_link0,0.26381717653068726,-0.4838482988772014,0.15416128267346563,0.9966871394263258,0.01702579068742841,0.07946069412705606,-0.0024600691152844092
1681838914.5522728,39275,1681838914,551869534,panda_link0,0.2638183443166179,-0.4838491250301455,0.15416335624559685,0.9966869491082926,0.017025227979018374,0.07946323267146803,-0.0024590731035098166
1681838914.5544906,39276,1681838914,553815620,panda_link0,0.2638153468219282,-0.48385176404738106,0.15416426476663564,0.996687063781945,0.017021664337529017,0.07946262498985977,-0.0024569006648182752
1681838914.5556107,39277,1681838914,554846968,panda_link0,0.26381384173377515,-0.4838496551028966,0.15416211349194026,0.9966872167612945,0.017018425775925973,0.07946130292989718,-0.002460033374102464
1681838914.5561316,39278,1681838914,555849775,panda_link0,0.26381700764375604,-0.4838475518087368,0.15415986735242787,0.9966871535205107,0.01702396140479238,0.07946086266930488,-0.002461574088131602
1681838914.558421,39279,1681838914,557809670,panda_link0,0.2638142992756225,-0.48384958395064165,0.15416341182894078,0.9966870388317767,0.01701560814046111,0.07946414477771138,-0.0024598167311663905
