Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
1681838987.9356384,298722,1681838987,935051026,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.6507842538439604,0.5630776799199505,-0.4087904985464821,-2.1454203219465313,0.7193094468758549,2.6016670013812035,-0.8779436524652087,-0.00046229166661442304,-0.004114003753351564,-0.0007874027595054339,-0.003140426078618459,0.013102466524039517,0.0016484492092681729,-0.015247450737335983,0.2852170467376709,-39.936431884765625,-5.864693641662598,18.38509178161621,0.9415233135223389,2.58609676361084,-0.026612065732479095
1681838987.9367611,298723,1681838987,936672317,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.6507825413228083,0.5630806811316711,-0.4087884029804601,-2.145425016696442,0.7193330717830824,2.601667760955619,-0.877977171550612,-0.00020254667889210503,-0.002333478995736642,0.0002128472528791696,-0.0023481159821439777,0.012750514942224393,0.002127444162074387,-0.015730936949088777,0.2614133358001709,-39.964202880859375,-5.912301063537598,18.33351707458496,0.9351146221160889,2.57968807220459,-0.012879155576229095
1681838987.9378622,298724,1681838987,937691169,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.6507825413227732,0.5630808977352214,-0.40879257618244075,-2.1454283524022104,0.7193445267321942,2.601668518775225,-0.8779888575480401,-1.0220738676709772e-05,-0.0017025390203911609,-0.0012634890625824735,-0.002943629876176955,0.011731138392959752,0.002189780573730778,-0.013953816644214884,0.2614133358001709,-39.988006591796875,-5.836922645568848,18.33351707458496,0.9287059307098389,2.57327938079834,-0.0723884329199791
1681838987.9401271,298725,1681838987,939743352,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.6507842538434888,0.5630748099008255,-0.4087926767281753,-2.1454366508962415,0.7193677028729384,2.6016700341662835,-0.8780276186484776,-0.000831831480657645,-0.002306780315018017,-0.0011861150116224929,-0.0038334722160340276,0.010871444754170111,0.0016593094732391361,-0.017179207043096664,0.2852170467376709,-39.912628173828125,-5.864693641662598,18.35732078552246,0.9351146221160889,2.56046199798584,-0.039429448544979095
1681838987.9418688,298726,1681838987,941683074,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.6507859663642183,0.5630747360283721,-0.40879678145455994,-2.1454471900241088,0.7193897903299358,2.601673930711707,-0.8780588526081574,-0.0008233714171822678,-0.0010755212128976523,-0.002512838844078448,-0.0034564250400716057,0.010657488191922535,0.0021137104823334488,-0.015549007443211305,0.3090207576751709,-39.912628173828125,-5.813118934631348,18.38509178161621,0.9149730205535889,2.52750301361084,-0.0787971243262291
1681838987.9429908,298727,1681838987,942679786,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.6507858582742891,0.5630727319314813,-0.4087929391759778,-2.1454491133027656,0.7194026481238951,2.601672415392207,-0.8780753434394836,-0.0008116150107986076,-0.0013701961808547003,-0.000696435895279069,-0.002913676727420984,0.011517245962862358,0.000533965731140105,-0.016535362415678153,0.3367917537689209,-39.884857177734375,-5.864693641662598,18.35732078552246,0.9149730205535889,2.54032039642334,-0.052246831357479095
1681838987.94431,298728,1681838987,943720237,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.6507906873362728,0.5630693048380063,-0.4087950256952642,-2.145454593743144,0.7194140495440692,2.6016731730525042,-0.8780948622014166,-0.0015896427288399455,-0.002558279242181197,-0.0013031721588333861,-0.0037239413005663432,0.012050566735739603,0.000454539931807333,-0.017093067635911865,0.3843991756439209,-39.837249755859375,-5.836922645568848,18.38509178161621,0.9085643291473389,2.53391170501709,-0.033020757138729095
1681838987.9459789,298729,1681838987,945692317,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.6507917445918742,0.5630651999543657,-0.4087943200531234,-2.1454632047188427,0.719429416221835,2.6016739307126797,-0.8781297143204635,-0.001013308293312751,-0.0021418312990622557,-0.0002667983396576253,-0.0035884915411643777,0.010778786038003547,0.0004107990849127097,-0.01663462228347984,0.3605954647064209,-39.809478759765625,-5.836922645568848,18.38509178161621,0.9085643291473389,2.52750301361084,-0.019287846982479095
1681838987.9482224,298730,1681838987,947721481,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.6507957628063842,0.5630566553533936,-0.4087949502814401,-2.1454662277882726,0.7194482235407879,2.6016739307126904,-0.8781623692989872,-0.0008980669479849855,-0.0034975567944774207,-0.00037002959118058183,-0.003025549917286712,0.010445849982811986,0.0003515599416275068,-0.01585963391001199,0.4121701717376709,-39.734100341796875,-5.836922645568848,18.38509178161621,0.9085643291473389,2.52750301361084,-0.026612065732479095
1681838987.9498785,298731,1681838987,949703474,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7']",-0.6507936512339418,0.5630497635132958,-0.40879645976184975,-2.145473822206062,0.7194680913404247,2.6016739307126917,-0.8781920393620096,-0.00019904930085196842,-0.0036485202834741037,-0.001251547133620021,-0.003519096508237946,0.010124174142947692,0.00033472508972754876,-0.014872391816993336,0.4121701717376709,-39.682525634765625,-5.789315223693848,18.38509178161621,0.9021556377410889,2.52750301361084,-0.059571050107479095
