time,dist,gamma,real_dist,tar_dist,pred_dist
0.001,0.0680230871741495,18.174203872680664,0.24007869507236734,0.7974475440378651,0.2550334632396698
0.002,0.06802279278534601,17.737091064453125,0.24011556994526312,0.7974475440378651,0.25509390234947205
0.003,0.0680225375084843,18.164138793945312,0.2401487168067724,0.7974014152706446,0.2551509737968445
0.004,0.06802231963188485,18.166011810302734,0.2401791512699893,0.7973403273459859,0.25520628690719604
0.005,0.06802213791398211,18.16542625427246,0.24020699034216908,0.7972653837656988,0.25526005029678345
0.006,0.06802199114808244,18.16352081298828,0.24023225081654487,0.7971767228332133,0.2553122043609619
0.007,0.06802187811354038,18.16154670715332,0.2402549390079357,0.7970743733778718,0.2553628385066986
0.008,0.06802174143864125,18.15952491760254,0.24027506099610157,0.7969583511101245,0.25541213154792786
0.009000000000000001,0.06802164308234203,17.700851440429688,0.24029279024928457,0.7968286696668622,0.2554599344730377
0.010000000000000002,0.06802157624279864,18.145729064941406,0.2403066449932138,0.7966842536860169,0.2555042505264282
0.011000000000000003,0.06802153851780582,18.147830963134766,0.24031773390094946,0.7965251474245795,0.2555466294288635
0.012000000000000004,0.06802152798646775,18.14741325378418,0.24032619436169256,0.7963525383030429,0.25558748841285706
0.013000000000000005,0.06802154277590858,18.145336151123047,0.2403320549110643,0.7961665630826466,0.2556268274784088
0.014000000000000005,0.06802158101274731,18.143156051635742,0.24033533237504312,0.7959672395067868,0.2556646168231964
0.015000000000000006,0.06802164081782228,18.14097023010254,0.24033604298817468,0.7957545714692578,0.2557009160518646
0.016000000000000007,0.0680217203057633,18.138805389404297,0.24033420365619512,0.7955285610801988,0.2557358145713806
0.017000000000000008,0.06802181758509944,18.136581420898438,0.24032983209002212,0.7952892100463087,0.255769282579422
0.01800000000000001,0.06802193075842054,18.134384155273438,0.2403229468111625,0.7950365198248771,0.25580134987831116
0.01900000000000001,0.06802205792253606,18.132179260253906,0.2403135671431259,0.7947704916375223,0.25583213567733765
0.02000000000000001,0.06802210964811957,18.129985809326172,0.24030171320193933,0.7944911264682953,0.25586169958114624
0.02100000000000001,0.0680221564855474,18.155920028686523,0.2403092493946914,0.7941984250604254,0.2559283673763275
0.022000000000000013,0.06802188768887779,18.125640869140625,0.2403146100163039,0.7938987934733392,0.25599434971809387
0.023000000000000013,0.06802160745831984,18.12122344970703,0.24036483236784,0.793585015257222,0.25613683462142944
0.024000000000000014,0.0680213130166498,18.08584213256836,0.2404124802366931,0.7932313609088557,0.25627821683883667
0.025000000000000015,0.06802099966921443,18.06763458251953,0.2404569233627789,0.7928637001461875,0.25641727447509766
0.026000000000000016,0.06802066260637639,18.063091278076172,0.24049814886520504,0.7924813825374566,0.25655415654182434
0.027000000000000017,0.06802029706374496,18.059494018554688,0.24053620416692856,0.7920844363100609,0.2566887438297272
0.028000000000000018,0.06801989833835062,18.056018829345703,0.24057114353288722,0.7916729504513312,0.2568213641643524
