time,dist,gamma,real_dist,tar_dist,pred_dist
0.002,0.06802353888085752,18.174203872680664,0.24007869507236734,0.7974475440378651,0.24286192655563354
0.004,0.06802377151417,18.17169761657715,0.23929063847390758,0.7974475440378651,0.24276283383369446
0.006,0.06802411996986328,18.168060302734375,0.23850468294226995,0.7973877520329082,0.2425365149974823
0.008,0.06802458238619265,18.165464401245117,0.23772113185575416,0.7972686948669092,0.24218621850013733
0.01,0.0680251559343679,18.162307739257812,0.23694033038318874,0.797090809100509,0.24171662330627441
0.012,0.06802583661495021,18.159465789794922,0.23616260814071405,0.796854523673819,0.2411295473575592
0.014,0.06802707737977008,18.156238555908203,0.23538832204033744,0.7965602022967591,0.240428626537323
0.016,0.06802837739326689,12.999785423278809,0.23457636886743977,0.7962081936360503,0.2414216250181198
0.018000000000000002,0.06802968094025058,17.934099197387695,0.233762290809864,0.7959058548216047,0.24107514321804047
0.020000000000000004,0.06803101267483792,17.731494903564453,0.23295721401538255,0.7955294508838422,0.24077004194259644
0.022000000000000006,0.06803233373427554,18.175189971923828,0.2321531771663713,0.795091900361894,0.24029076099395752
0.024000000000000007,0.06803365145791945,18.10279083251953,0.2313574378456047,0.794585278579778,0.2398066520690918
0.02600000000000001,0.06803493673749837,18.190048217773438,0.23056513802378664,0.7940180132411571,0.23397254943847656
0.02800000000000001,0.06803618541918943,18.132793426513672,0.22978092772872738,0.7933853153258439,0.23408252000808716
0.030000000000000013,0.06803737339120253,18.172470092773438,0.22899688793724826,0.7926925768138997,0.23167653381824493
0.032000000000000015,0.06803848902576172,18.108516693115234,0.22820723433939083,0.7919370658731907,0.23036879301071167
0.034000000000000016,0.06803950998936666,18.148826599121094,0.22741011995432558,0.7911221671533444,0.22845378518104553
0.03600000000000002,0.06804041970751161,18.095233917236328,0.22660729567715188,0.7902464007847704,0.22673660516738892
0.03800000000000002,0.06804119586180117,18.12561798095703,0.22579783354831323,0.7893119215443822,0.22470957040786743
0.04000000000000002,0.06804181834815776,18.089008331298828,0.2249811695593789,0.7883179611880436,0.22270990908145905
0.04200000000000002,0.06804226391741151,18.105728149414062,0.2241558824890582,0.7872659114328173,0.2205089032649994
0.044000000000000025,0.06804250972507521,18.080955505371094,0.2233351985485903,0.7861554013266498,0.21827203035354614
0.04600000000000003,0.06804468586512712,18.08898162841797,0.2225233598814056,0.7849873421502321,0.21588879823684692
0.04800000000000003,0.06804819214233629,17.62191390991211,0.22157138034827661,0.783761578090487,0.2072993963956833
0.05000000000000003,0.06805138276845503,18.268260955810547,0.22048234797048066,0.7825758441746945,0.19225472211837769
0.05200000000000003,0.0680542516197767,18.315073013305664,0.21940938504287194,0.7814178284334844,0.18874792754650116
0.054000000000000034,0.06805679012463008,18.273155212402344,0.21835538170137792,0.7801947968410139,0.18929457664489746
0.056000000000000036,0.06805898710072658,18.304794311523438,0.21731905559922643,0.7789090401783227,0.18726322054862976
0.05800000000000004,0.06806082809418781,18.270099639892578,0.21630150846983665,0.777559539820002,0.18660904467105865
0.06000000000000004,0.06806229686277339,18.289939880371094,0.21530202352820005,0.7761477670798403,0.18495643138885498
0.06200000000000004,0.06806337377173771,18.26456069946289,0.21432133576135215,0.7746732099751736,0.18372201919555664
0.06400000000000004,0.06806403769646467,18.27469825744629,0.21335910608373537,0.7731368322173559,0.18207944929599762
0.06600000000000004,0.06806426429985117,18.256776809692383,0.21241586713508803,0.771538403935536,0.1805257350206375
0.06800000000000005,0.06806402782008229,18.25963020324707,0.21149151973238073,0.7698785688016028,0.17877812683582306
0.07000000000000005,0.06806329956249722,18.24599838256836,0.21058649044846695,0.7681572487706428,0.17701131105422974
0.07200000000000005,0.06806099404300865,18.2435245513916,0.2097008366027805,0.7663748814134765,0.17499466240406036
0.07400000000000005,0.06805805090642353,17.97638702392578,0.20884544983324183,0.7645314654459529,0.1823541671037674
0.07600000000000005,0.06805444782055498,18.156841278076172,0.20800743018174228,0.7626315322415359,0.16358239948749542
0.07800000000000006,0.06805013128389746,18.090932846069336,0.2071915640031599,0.760661562447418,0.17074847221374512
0.08000000000000006,0.06804507131194139,18.143491744995117,0.2063742227647457,0.7586278436692172,0.16188408434391022
0.08200000000000006,0.06803983857842051,18.073341369628906,0.2055484223933161,0.7565268930721967,0.16278649866580963
0.08400000000000006,0.06803371266267504,17.928234100341797,0.20456092647302493,0.7543626231538484,0.13397212326526642
0.08600000000000006,0.06802569742907578,17.221481323242188,0.2035714080247345,0.7522432928638216,0.16417399048805237
0.08800000000000006,0.06801664593768204,18.038389205932617,0.20264421592301157,0.7500734648631437,0.15037275850772858
0.09000000000000007,0.06800651121719034,18.047588348388672,0.20173893175977425,0.747739388785915,0.1468682438135147
0.09200000000000007,0.06799594538063301,18.012042999267578,0.20085658877646434,0.7453444405499005,0.14366278052330017
0.09400000000000007,0.06798548048172086,18.009742736816406,0.1999971772064703,0.7428894289059158,0.140244260430336
0.09600000000000007,0.06797515683301056,17.980255126953125,0.19916152267034826,0.740374004174919,0.1369224637746811
0.09800000000000007,0.06796501835463768,17.970163345336914,0.19834983580081944,0.7377986839206874,0.1335371434688568
0.10000000000000007,0.06795510758688929,17.943336486816406,0.19756282902102662,0.7351632849583534,0.13018953800201416
0.10200000000000008,0.06794546930245729,17.92656707763672,0.1968008539942223,0.7324681421195436,0.12683694064617157
0.10400000000000008,0.06793614790372196,17.898426055908203,0.19600258842432922,0.729713165356349,0.12351325899362564
0.10600000000000008,0.06792718928106174,17.875835418701172,0.19412840230101747,0.7268985735763919,0.12021342664957047
0.11600000000000009,0.06789187510054535,17.92354965209961,0.18525030516301338,0.7125967619775636,0.12064386904239655
0.1240000000000001,0.06787352486232535,17.95601463317871,0.17888501734775147,0.7016399111771086,0.12059270590543747
0.1300000000000001,0.0678650498080587,17.968929290771484,0.1744933524690225,0.6935889353106909,0.12052035331726074
0.1360000000000001,0.06786589420117177,17.979854583740234,0.1704187589605486,0.685363506920972,0.12126639485359192
0.1380000000000001,0.06786952083106881,16.33423614501953,0.1690846813616618,0.6826042887959806,0.14449381828308105
0.1420000000000001,0.06788018811289763,17.203155517578125,0.16659217487731512,0.6769235736223385,0.12129271775484085
0.1560000000000001,0.06794647642009559,17.888534545898438,0.15983903666379745,0.6563268839499342,0.12213817238807678
0.1580000000000001,0.06796021031779134,17.844745635986328,0.1591554291320094,0.6533701854150425,0.12547944486141205
0.16200000000000012,0.06798982747526212,16.35678482055664,0.15801437958813497,0.6473037116201753,0.12408562749624252
0.16400000000000012,0.06800626576993045,17.680809020996094,0.15745016097144277,0.6442662910615958,0.1204032376408577
0.23400000000000018,0.06825094999637592,18.25499153137207,0.13900779532848853,0.5580159345983929,0.12009746581315994
0.2420000000000002,0.06825293923448217,18.266376495361328,0.13720732105286662,0.5517856194430513,0.12058532238006592
0.2460000000000002,0.0682535261836368,18.264732360839844,0.13645799637151257,0.5488348555943153,0.12011779844760895
0.25200000000000017,0.06825394823738139,18.271587371826172,0.1355024672859577,0.5444352607331179,0.12039203196763992
0.25600000000000017,0.06825394233060166,18.26993179321289,0.1349802113188907,0.5415926911434941,0.12014391273260117
0.2620000000000002,0.06825356783137702,18.276782989501953,0.13437531379501014,0.5373628039690745,0.12071528285741806
0.2660000000000002,0.06825306102040195,18.27550506591797,0.1340928449988805,0.5346384898516431,0.12066695839166641
0.2700000000000002,0.06825233652411651,18.274845123291016,0.1338886327600674,0.5319154188724028,0.12068674713373184
0.2740000000000002,0.0682513880581811,18.27436065673828,0.13376352725003604,0.5291931016766247,0.12077613174915314
0.2760000000000002,0.0682502921566277,18.270858764648438,0.13371837466465036,0.5278600093554784,0.12001895159482956
0.2840000000000002,0.06824550022085582,18.28061294555664,0.13360021392308474,0.5224252057984952,0.12043256312608719
0.2860000000000002,0.0682440037537525,18.238330841064453,0.13363652449573823,0.5211687264025291,0.12008915096521378
0.2900000000000002,0.06824084026300065,18.2441349029541,0.13373644305857765,0.5184718172306104,0.1205996423959732
0.2920000000000002,0.06823896475915105,18.257816314697266,0.13379772364960238,0.5171428070612495,0.1201859787106514
0.2960000000000002,0.06823501915526022,18.249897003173828,0.13394350773932542,0.5143018902315988,0.12080270797014236
0.2980000000000002,0.06823270469913177,18.230567932128906,0.13402729710546393,0.512902523946361,0.12048827111721039
0.3000000000000002,0.06823013792562078,18.232067108154297,0.134100692036465,0.5114445237524206,0.12014590948820114
0.3040000000000002,0.06822475778542957,18.229171752929688,0.13426802430910767,0.508352378594173,0.12085431814193726
0.3060000000000002,0.06822164528799096,18.219276428222656,0.13436562617424463,0.5068299897961132,0.12057945877313614
0.3080000000000002,0.06821858309510191,18.21282386779785,0.1344572810133802,0.5052499968899874,0.12030912190675735
0.3140000000000002,0.06820907817088134,16.670921325683594,0.13475651050373397,0.5002081074550611,0.12079371511936188
0.3160000000000002,0.06820537126100538,18.125408172607422,0.1348840656467782,0.4985901729737154,0.12021408975124359
0.3180000000000002,0.06820128207440182,17.671661376953125,0.13501010600749516,0.49690683161373533,0.12010575085878372
0.32200000000000023,0.06819277736742367,18.19192886352539,0.1352795685925418,0.4933779739934912,0.12091916054487228
0.32400000000000023,0.06818792672890525,18.22701644897461,0.13542489095501203,0.49164094222255433,0.12060696631669998
0.32600000000000023,0.06818263707111315,18.177318572998047,0.13556308045865006,0.48984430744876145,0.12047593295574188
0.32800000000000024,0.06817689349847246,18.201568603515625,0.1356892090833735,0.4879940385833925,0.12025561928749084
0.33000000000000024,0.06817066092175537,18.162757873535156,0.1358063591021185,0.48608582679335294,0.12015628814697266
0.33200000000000024,0.06816391808124866,18.172325134277344,0.13591168702128997,0.48412326985295845,0.12003504484891891
0.33400000000000024,0.06815663093084831,18.141124725341797,0.1360068918563001,0.4821040664094222,0.12000873684883118
