time,dist,gamma,real_dist,tar_dist
0.04000000000000003,0.06803776569160978,18.12979507446289,0.23966125670280547,0.7870518246118139
0.04100000000000003,0.0680387052323207,18.128780364990234,0.23963662831160876,0.7865124682565915
0.04200000000000003,0.06803965072744526,17.73040771484375,0.23957531624488487,0.785958588573802
0.04300000000000003,0.06804070075237699,18.128257751464844,0.23951168561809544,0.7854068495554537
0.04400000000000003,0.06804174772669118,17.951045989990234,0.2394335106664569,0.7848396677326359
0.04500000000000003,0.06804279367275798,18.178585052490234,0.23935533823702693,0.7842665476872186
0.046000000000000034,0.06804383751787882,18.152912139892578,0.23927608083701085,0.7836808016544807
0.047000000000000035,0.06804487785447394,18.149559020996094,0.2391956537849057,0.7830811972372279
0.048000000000000036,0.06804591316095415,18.1478214263916,0.23911405822101778,0.7824676173644074
0.04900000000000004,0.06804694182728481,18.146297454833984,0.23903130660448446,0.7818400390096936
0.05000000000000004,0.06804796215862628,18.14486312866211,0.23894741410635767,0.7811984501511773
0.05100000000000004,0.06804897237648362,18.143428802490234,0.23886239758732652,0.7805428401804634
0.05200000000000004,0.06804997061953613,18.1422119140625,0.23877627545017893,0.7798731987732471
0.05300000000000004,0.06805095494439654,18.141124725341797,0.23868906759464703,0.7791895157366278
0.05400000000000004,0.06805192332632559,18.140117645263672,0.23860079538563672,0.7784917809707934
0.05500000000000004,0.06805284568494176,18.13921356201172,0.23851148162450636,0.7777799844455933
0.05600000000000004,0.06805373748091649,18.053003311157227,0.2384087354089507,0.777054116180413
0.057000000000000044,0.06805459517423744,18.09980010986328,0.23830444556904978,0.7763342255453674
0.058000000000000045,0.06805541608992632,18.106477737426758,0.23819919448132937,0.7755985150952501
0.059000000000000045,0.06805619757532187,18.106956481933594,0.2380930730502418,0.7748476574252738
0.060000000000000046,0.068056936910062,18.10637664794922,0.23798611677944986,0.7740817649284994
0.06100000000000005,0.06805763129687592,18.105571746826172,0.23787835603012147,0.7733008833497709
0.06200000000000005,0.06805827786098051,18.104629516601562,0.23776982179439143,0.7725050487471938
0.06300000000000004,0.0680588736503641,18.103580474853516,0.237660546340422,0.7716942941372361
0.06400000000000004,0.06805941563615042,18.10198211669922,0.23755056326721652,0.7708686503387141
0.06500000000000004,0.06805990907840322,18.100303649902344,0.23743990749246208,0.7700281461455741
0.06600000000000004,0.06806035415301863,17.780752182006836,0.23735041124439826,0.769172808419754
0.06700000000000005,0.06806074744404107,18.10732650756836,0.23725937675028375,0.7682807812005015
0.06800000000000005,0.06806108575139555,18.114791870117188,0.23716757472532585,0.7673737811063909
0.06900000000000005,0.06806136582601457,18.11454200744629,0.2370751289971747,0.7664526141121841
0.07000000000000005,0.06806158434954697,18.112823486328125,0.23698209270002624,0.7655173570247383
0.07100000000000005,0.06806173793316977,18.11093521118164,0.23688851181427134,0.76456800576465
0.07200000000000005,0.06806182311763487,18.109041213989258,0.23679443249244736,0.7636045469589718
0.07300000000000005,0.06806203060549447,18.107128143310547,0.23669990189518608,0.7626269662095566
0.07400000000000005,0.06806215807142509,17.896949768066406,0.23656126813994272,0.7616352490414734
0.07500000000000005,0.06806210126740726,18.1558837890625,0.23642378644890444,0.7606466758095748
0.07600000000000005,0.0680619690890569,18.1212158203125,0.23632913130071803,0.7596452923888067
0.07700000000000005,0.06806117833636921,18.11240005493164,0.23623369832693591,0.7585998929325837
0.07800000000000006,0.06806029165135802,18.088621139526367,0.23617745792755057,0.7575408244857735
0.07900000000000006,0.06805930419046483,18.072378158569336,0.2361204002846891,0.7564719409394605
0.08000000000000006,0.06805821193344827,18.05118751525879,0.23606105007685357,0.7553897427609297
0.08100000000000006,0.06805670015562876,18.045696258544922,0.2359993393378758,0.7542934487876606
0.08200000000000006,0.0680550726203836,18.04130744934082,0.23596676385344784,0.753182979960408
0.08300000000000006,0.06805332399809229,18.020870208740234,0.23593207461727733,0.7520630092630625
0.08400000000000006,0.06805145044462284,17.998043060302734,0.23589282813833423,0.7509295884448298
0.08500000000000006,0.06804964152940436,17.992446899414062,0.23584870482120313,0.7497818371260425
0.08600000000000006,0.06804770322349472,18.0001220703125,0.23578306482969263,0.7486196879601279
0.08700000000000006,0.06804518974238068,17.996320724487305,0.2357125313032314,0.7474475155074239
0.08800000000000006,0.06804252057161637,17.21811866760254,0.23566488079992415,0.7462606403600215
0.08900000000000007,0.06803939968323233,17.907089233398438,0.23561088780741862,0.7450697243766432
0.09000000000000007,0.06803611039069228,17.888456344604492,0.2355725887333096,0.7438624058309181
0.09100000000000007,0.06803264567534115,17.876708984375,0.23552947519206818,0.7426178279712938
0.09200000000000007,0.06802900150354012,17.854652404785156,0.2354806755881173,0.7413628487806779
0.09300000000000007,0.06802517404651663,17.85072898864746,0.2354272528421285,0.7400964202889386
0.09400000000000007,0.06802115941440917,17.84784698486328,0.2353709152569552,0.7388183138436987
0.09500000000000007,0.06801695362530238,17.8448486328125,0.23531172966112318,0.7375283872029924
0.09600000000000007,0.06801255260297835,17.841686248779297,0.23524974878309635,0.7362265169047923
0.09700000000000007,0.06800795217803621,17.83841323852539,0.23518502475772485,0.7349125898862262
0.09800000000000007,0.06800314808928799,17.835033416748047,0.23511760912499086,0.7335865020078727
0.09900000000000007,0.06799748958604353,17.831558227539062,0.2350475529101384,0.7322481574105656
0.10000000000000007,0.06799192103490502,17.200355529785156,0.23500927484915046,0.7308974679983029
0.10100000000000008,0.06798651985739881,17.68146324157715,0.23496641738878676,0.7295495194025353
0.10200000000000008,0.06798128691165378,17.6961612701416,0.2349199820407053,0.7281931460787544
0.10300000000000008,0.06797622258470042,17.700374603271484,0.23487018239580487,0.7268289112612719
0.10400000000000008,0.0679713273516525,17.70193099975586,0.2348171388465416,0.725456535538617
0.10500000000000008,0.06796660183151226,17.702404022216797,0.23476095739069264,0.7240756672134138
0.10600000000000008,0.06796204678697239,17.702503204345703,0.23470173902673053,0.7226859683516818
0.10700000000000008,0.06795766311839596,17.702106475830078,0.23463958112108335,0.7212871233758976
0.10800000000000008,0.06795379178718611,17.701263427734375,0.2345745778294941,0.71987883875412
0.10900000000000008,0.06795006485669423,17.695266723632812,0.23448168518565754,0.7184608417378904
0.11000000000000008,0.06794647935255112,17.824153900146484,0.23438967638979818,0.717042281343181
0.11100000000000008,0.06794303717969916,17.79376792907715,0.23429825970220847,0.715611003219011
0.11200000000000009,0.06793974070061459,17.7852783203125,0.23420744273784166,0.7141659008985047
0.11300000000000009,0.06793659236913231,17.77855682373047,0.2341173093257874,0.7127068938526089
0.11400000000000009,0.06793359468964612,17.77210235595703,0.23402795225876982,0.7112339936281525
0.11500000000000009,0.06793075021262263,17.76575469970703,0.23393946546731742,0.7097472236875236
0.11600000000000009,0.06792806153418668,17.75942611694336,0.23385194310716145,0.7082466099664995
0.11700000000000009,0.0679255312961856,17.753101348876953,0.23376547945064657,0.7067321796804786
0.11800000000000009,0.06792316218633236,17.746713638305664,0.23368016887122656,0.7052039610997174
0.11900000000000009,0.06792095693837984,17.74020004272461,0.2335961058382855,0.7036619834446144
0.12000000000000009,0.06791891833231643,17.733367919921875,0.23351338491264567,0.7021062768015549
0.1210000000000001,0.06791704919458653,17.726306915283203,0.23343210074163134,0.7005368720472342
0.1220000000000001,0.06791535239832437,17.719228744506836,0.2333523480535593,0.6989538007796121
0.1230000000000001,0.06791383086360951,17.71212387084961,0.23327422165163314,0.6973570952548787
0.1240000000000001,0.06791248755773391,17.704999923706055,0.23319781640723986,0.6957467883299591
0.12500000000000008,0.06791132549548073,17.69785499572754,0.23312322725265222,0.6941229134101716
0.12600000000000008,0.06791034773941629,17.69068145751953,0.23305054917312928,0.6924855044016396
0.12700000000000009,0.06790955740019053,17.68340301513672,0.23297987719842367,0.6908345956681242
0.12800000000000009,0.06790895763684456,17.67608642578125,0.23291130639369623,0.6891702219919403
0.1290000000000001,0.06790853688842544,17.66888999938965,0.2328449318498378,0.6874924185386605
0.1300000000000001,0.06790829785948863,17.032718658447266,0.2327838696802802,0.6858012208253231
0.1310000000000001,0.0679082842946426,17.55658721923828,0.2327585611218259,0.6841175656554225
0.1320000000000001,0.06790849831598195,17.53321647644043,0.23273482638048137,0.6824243930735774
0.1330000000000001,0.06790894220784027,17.52914047241211,0.2327126861049621,0.6807227540410595
0.1340000000000001,0.06790961837252946,17.5263671875,0.2326922374348916,0.6790122760343553
0.1350000000000001,0.06791052932324249,17.52333641052246,0.23267358640102032,0.6772927001599837
0.1360000000000001,0.06791167767982166,17.51986312866211,0.2326568399601957,0.6755637962891945
0.1370000000000001,0.06791306616492156,17.515762329101562,0.2326421050096008,0.6738253521776522
0.1380000000000001,0.06791469760043597,17.510879516601562,0.23262891055093626,0.6720771712980851
0.1390000000000001,0.06791657490418282,17.50546646118164,0.23261590024866102,0.6703190717483888
0.1400000000000001,0.06791870108682865,17.499698638916016,0.232603059481511,0.6685508853382268
0.1410000000000001,0.06792107924903633,17.493633270263672,0.2325904395468315,0.6667724567458895
0.1420000000000001,0.06792371257882125,17.48729705810547,0.23257809064269186,0.6649836427296716
0.1430000000000001,0.06792660434910094,17.480419158935547,0.23256606188383305,0.6631843113890383
0.1440000000000001,0.0679297579154215,17.473037719726562,0.2325544013197332,0.6613743414723223
0.1450000000000001,0.06793317671385066,17.465347290039062,0.2325431559544483,0.6595536217280342
0.1460000000000001,0.06793686425902468,17.457416534423828,0.2325323717679314,0.6577220502970689
0.1470000000000001,0.06794082414233572,17.44924545288086,0.23252209373857624,0.65587953414326
0.1480000000000001,0.06794506003025104,17.440982818603516,0.2325123658667626,0.6540259885198967
0.1490000000000001,0.0679495756627532,17.432388305664062,0.23250323119921296,0.652161336469963
0.1500000000000001,0.06795437485189408,17.423927307128906,0.2324947318539991,0.6502855083580016
0.1510000000000001,0.0679594614804482,17.41565704345703,0.23248690904605734,0.6483984414316403
0.1520000000000001,0.06796483950066441,17.407438278198242,0.2324798031130904,0.6465000794109301
0.1530000000000001,0.06797067198849872,17.39911460876465,0.2324734535417614,0.6445903721037751
0.1540000000000001,0.06797681635027511,17.282039642333984,0.23249272378974079,0.6426692750458262
0.1550000000000001,0.0679832756769133,17.290790557861328,0.23251188104040527,0.6407473279628515
0.1560000000000001,0.06799005372714974,17.288175582885742,0.23253111617867334,0.6388174411659993
0.1570000000000001,0.06799780811702953,17.28324317932129,0.23255050517210313,0.6368795276069745
0.1580000000000001,0.06800593399664027,16.940265655517578,0.23262118605559723,0.6349333756185008
0.1590000000000001,0.06801443048527053,17.02107048034668,0.23268995849456564,0.6329850626547496
0.16000000000000011,0.06802329994825114,17.040952682495117,0.23275741995509425,0.6310318576196937
0.16100000000000012,0.06803254454267915,17.04888153076172,0.23282361559625975,0.6290747567975795
0.16200000000000012,0.06804188214363355,17.0545654296875,0.23288863301338475,0.6271139706691347
0.16300000000000012,0.06805157737998523,17.19866180419922,0.23294097626399768,0.625149171539239
0.16400000000000012,0.06806163532042592,17.165218353271484,0.23299300859677347,0.623199764367293
0.16500000000000012,0.06807205987991957,17.159297943115234,0.23304468136941625,0.6212419409232759
0.16600000000000012,0.06808285494243646,17.157569885253906,0.23309804329539846,0.6192752356156219
0.16700000000000012,0.0680939373588562,17.15564727783203,0.23315417406632283,0.6172994169624718
0.16800000000000012,0.06810467435540266,17.15308380126953,0.2332122590880641,0.6153142953144535
0.16900000000000012,0.0681149346374969,17.150299072265625,0.23326527906846384,0.6133196993695813
0.17000000000000012,0.06812471142060983,17.147336959838867,0.23331180522925304,0.6113154725696632
0.17100000000000012,0.06813399794397858,17.144102096557617,0.23335186478898873,0.6093014775085347
0.17200000000000013,0.06814278747701866,17.140626907348633,0.23338547973725537,0.6072776349059615
0.17300000000000013,0.06815107332467954,17.136157989501953,0.23341266724734294,0.6052438765424155
0.17400000000000013,0.06815884883180168,17.131359100341797,0.23343340172408011,0.6032001444869283
0.17500000000000013,0.06816610738655533,17.12515640258789,0.23344649923272748,0.6011463903706942
0.17600000000000013,0.06817284242306125,17.118305206298828,0.23345140208106108,0.5990825747099392
0.17700000000000013,0.06817904742326614,17.111059188842773,0.23344811403865018,0.5970086662755268
0.17800000000000013,0.06818471591815745,17.103500366210938,0.23343663397403908,0.5949246415062855
0.17900000000000013,0.06818984148837803,17.095542907714844,0.23341695623502107,0.592830483963157
0.18000000000000013,0.06819441776431122,17.087268829345703,0.23338907100340495,0.5907261838214347
0.18100000000000013,0.06819843842568994,17.078807830810547,0.23335296462605648,0.5886117373985509
0.18200000000000013,0.06820189720078716,17.070037841796875,0.2333086199238814,0.5864871467150308
0.18300000000000013,0.06820478786523328,17.061655044555664,0.23325601648028405,0.5843524190863923
0.18400000000000014,0.06820710424050803,17.052997589111328,0.23319513091052874,0.5822075667439176
0.18500000000000014,0.06820884019214421,17.043535232543945,0.23312593711333163,0.5800526064823537
0.18600000000000014,0.06820998962768415,17.03346824645996,0.23304840650590403,0.5778875593327374
0.18700000000000014,0.06821054649442065,17.023292541503906,0.23296315946467167,0.5757124502586498
0.18800000000000014,0.06821050477695331,17.0124568939209,0.23287204928794158,0.573527307874322
0.18900000000000014,0.06820985849458741,17.00094985961914,0.23277517646928003,0.5713321641831276
0.19000000000000014,0.06820860169860615,16.98883819580078,0.23267252346067752,0.5691270543350729
0.19100000000000014,0.06820696123818785,16.976463317871094,0.232564072584457,0.5669120164020091
0.19200000000000014,0.06820460847137907,16.890390396118164,0.2324857910762813,0.5646870911693778
0.19300000000000014,0.06820154895563248,16.864280700683594,0.23240058309521233,0.5624659972890212
0.19400000000000014,0.06819785561421757,16.851978302001953,0.23230817270968634,0.5602419547287759
0.19500000000000015,0.06819367158187095,16.846752166748047,0.23220861779362745,0.5580139956694105
0.19600000000000015,0.06818901170711496,16.841567993164062,0.23186480263879,0.5557817163420954
0.19700000000000015,0.06818388665339564,16.836368560791016,0.23084980355554302,0.5535448021681579
0.35200000000000026,0.06813296306285162,18.208972930908203,0.1352584654995148,0.36951562775708613
0.35400000000000026,0.0681365156547114,18.210105895996094,0.1352881270503185,0.3693582995502716
0.35600000000000026,0.06813990282391963,18.21111297607422,0.1353239096725293,0.36920997880360024
0.35700000000000026,0.0681415751322147,18.209827423095703,0.1353391783657611,0.3691461490323092
0.35900000000000026,0.06814477526165123,18.210243225097656,0.1353644239116758,0.3689821733250676
0.36100000000000027,0.06814782239576483,18.210960388183594,0.13539568658300483,0.36882636554795106
0.36200000000000027,0.06814932840709721,18.20951271057129,0.13540863207899284,0.3687585144754166
0.36400000000000027,0.0681522053531033,18.209814071655273,0.13542910541011588,0.36858580345640674
0.36600000000000027,0.06815494086965013,18.210403442382812,0.13543404067754825,0.36842056633041875
0.36700000000000027,0.06815662971180701,18.208890914916992,0.13541077244035063,0.3683477776260813
0.3710000000000003,0.0681627089398373,18.209247589111328,0.13535474867384803,0.36806756816657804
0.3720000000000003,0.06816414567822485,18.207639694213867,0.13534867049872296,0.36803422023027443
0.3740000000000003,0.06816687580408677,18.207782745361328,0.13533361964121884,0.36792746259923576
0.3760000000000003,0.06816945182657586,18.208236694335938,0.1353240361293307,0.3678246161769018
0.3770000000000003,0.06817071615082607,18.206703186035156,0.13531776501439927,0.3677818135460236
0.3790000000000003,0.06817311494044608,18.2067928314209,0.13530228543634723,0.3676562883837616
0.3800000000000003,0.0681742923231801,18.20526123046875,0.13529305123587357,0.36760224963939125
0.3820000000000003,0.06817652384693526,18.205318450927734,0.13527161228794263,0.3674543749050509
0.3830000000000003,0.0681776189791017,18.2037410736084,0.13525938104551782,0.36738923908175614
0.3850000000000003,0.06817969210993118,18.203758239746094,0.13523191287098996,0.36721926312274594
0.3860000000000003,0.06818070915875958,18.202138900756836,0.13521664888437443,0.3671431406315363
0.3880000000000003,0.06818263177766601,18.20212173461914,0.13518307872310226,0.3669512601519988
0.3890000000000003,0.06818357443581907,18.20047378540039,0.13516474507653742,0.36686423781350563
0.3910000000000003,0.06818535352324569,18.20043182373047,0.13512499818045587,0.36665060666342386
0.3920000000000003,0.06818636931241295,18.198741912841797,0.1351035571609528,0.36655275174310137
0.3930000000000003,0.06818724342799853,17.72672462463379,0.1350937269311062,0.36644169243352404
0.3940000000000003,0.068187997854592,16.728511810302734,0.13507332820968523,0.3662985500171236
0.4060000000000003,0.0681940782005748,18.223657608032227,0.1351686530317091,0.3652072225373519
0.4070000000000003,0.06819443544767333,18.22203826904297,0.1352159375564339,0.3652107788315973
0.4080000000000003,0.06819479322809754,18.220211029052734,0.13525707019905214,0.36520002416337266
0.4090000000000003,0.06819515109899695,18.218387603759766,0.1352920581026065,0.36517506044188636
0.4100000000000003,0.06819550859056858,18.216522216796875,0.13532090586970769,0.3651359708479993
0.4110000000000003,0.06819586520539656,18.21460723876953,0.13534361727752953,0.36508283285952786
0.4120000000000003,0.06819622041814896,18.212646484375,0.1353601955208049,0.36501572003926197
0.4130000000000003,0.06819657367535546,18.210660934448242,0.13537064327289922,0.36493470243788406
0.4140000000000003,0.06819692439521917,18.208656311035156,0.1353749627227443,0.36483984681794407
0.4150000000000003,0.06819727196747086,18.206636428833008,0.1353731556070378,0.3647312168469656
0.4160000000000003,0.06819761575325062,18.204586029052734,0.1353652232401998,0.3646088732782478
0.4170000000000003,0.06819795508503361,18.202524185180664,0.13535116654249738,0.36447287412206913
0.4180000000000003,0.0681982892665792,18.200504302978516,0.13533098606649752,0.3643232748080255
0.4190000000000003,0.06819861757292009,18.198471069335938,0.13530468202194923,0.3641601283389877
0.4200000000000003,0.06819893925037895,18.196409225463867,0.13527225429921325,0.3639834854370917
0.4210000000000003,0.06819925351661936,18.194303512573242,0.13523370249132297,0.3637933946821782
0.43300000000000033,0.06820131154314041,18.214279174804688,0.13524740784696435,0.36205593554110316
0.43400000000000033,0.06820139688070835,18.21271514892578,0.13528855779283241,0.3620082520443793
0.43500000000000033,0.06820148052441548,18.210918426513672,0.13532353098280495,0.3619464645287057
0.43600000000000033,0.06820156191879846,18.209060668945312,0.1353523280439638,0.3618706568642534
0.43700000000000033,0.06820164048285926,18.207164764404297,0.1353749475430207,0.3617808954658327
0.43800000000000033,0.06820171560955816,18.205245971679688,0.1353913875873994,0.3616772421124323
0.43900000000000033,0.06820178666558435,18.203298568725586,0.1354016460355575,0.36155975565500226
0.44000000000000034,0.0682018176378707,18.20132064819336,0.13540572053610223,0.36142849235732993
0.44100000000000034,0.06820184790413975,18.19891357421875,0.13541925915687408,0.3612835060634426
0.44200000000000034,0.06820187690887677,18.196523666381836,0.13542653323237314,0.3610946477898009
0.44300000000000034,0.06820190401469009,18.194660186767578,0.13542749424890127,0.3608933437808433
0.44400000000000034,0.06820192854375455,18.192829132080078,0.13542212897640135,0.36067953709814965
0.44500000000000034,0.0682019497830701,18.191009521484375,0.13541042869133665,0.3604532064691645
0.44600000000000034,0.06820196698534298,18.189125061035156,0.13539238539572399,0.3602143361711235
0.44700000000000034,0.0682020370222788,18.187198638916016,0.13536799134574184,0.3599629123000028
0.44800000000000034,0.06820210244022341,17.930206298828125,0.13533275649048035,0.359698922275528
0.46200000000000035,0.06820211314997542,18.205310821533203,0.1354770312920167,0.35673134873002527
0.46300000000000036,0.06820206370283982,18.20244026184082,0.13554117848071476,0.35663793765800633
0.46400000000000036,0.06820201251487618,18.2032413482666,0.13559848018130338,0.35652928195294137
0.46500000000000036,0.06820195910364957,18.201391220092773,0.13564912691951841,0.35640618682296166
0.46600000000000036,0.06820190297284252,18.199308395385742,0.13569314093610613,0.35626889246801036
0.46700000000000036,0.06820184359330998,18.19717025756836,0.13573052351609727,0.35611747509601377
0.46800000000000036,0.06820178040109502,18.194992065429688,0.1357612731771326,0.35595198900700786
0.46900000000000036,0.06820163138480537,18.192787170410156,0.13578538792574657,0.35577248414332
0.47000000000000036,0.0682014777455939,18.095813751220703,0.13580975238073023,0.35557900833334705
0.47100000000000036,0.06820132098351604,18.20157814025879,0.13582933654357945,0.3553842136528411
0.47200000000000036,0.06820116075255378,18.195823669433594,0.13584214081463333,0.3551772557392329
0.47300000000000036,0.06820099647866054,18.1932373046875,0.13584796585340048,0.35495630058924127
0.47400000000000037,0.06820082752290926,18.19091796875,0.13584679893503948,0.35472120526114637
0.47500000000000037,0.06820065320202909,18.188613891601562,0.1358386495463378,0.3544720006140812
0.47600000000000037,0.06820047279150754,18.1862850189209,0.13582352919445223,0.35420873704384614
0.47700000000000037,0.06820028552656879,18.18401336669922,0.13580144895967336,0.35393146562177086
0.4910000000000004,0.06819760354621801,18.20500946044922,0.13588323024128174,0.3508860124192855
0.4920000000000004,0.06819733584801425,18.20319366455078,0.1359434333347095,0.3507817155884549
0.4930000000000004,0.06819706638851006,17.229450225830078,0.13600773054086537,0.3506626274362254
0.4940000000000004,0.06819679349681737,18.196937561035156,0.1360631166171336,0.3505304614986121
0.4950000000000004,0.0681965168968174,18.198406219482422,0.1361089607396392,0.35038184285466456
0.4960000000000004,0.06819623642671736,18.196758270263672,0.13614519822474572,0.35021864815293324
0.4970000000000004,0.06819595188937802,18.194866180419922,0.1361718317172215,0.3500411420555589
0.4980000000000004,0.06819566303482728,18.192913055419922,0.13618887237301122,0.3498493974428048
0.4990000000000004,0.06819536955908082,18.19092559814453,0.13619633258782884,0.34964346219861797
0.5000000000000003,0.06819507110495195,18.18890380859375,0.13619422510409684,0.3494233798162539
0.5010000000000003,0.06819476726307867,18.18682861328125,0.13618256290704936,0.3491891920090209
0.5020000000000003,0.06819445757295504,18.184722900390625,0.1361613592182697,0.3489409391030909
0.5030000000000003,0.06819414152394572,18.182567596435547,0.13613062750105023,0.3486786601544193
0.5040000000000003,0.06819381855627407,18.180286407470703,0.13609038146698002,0.3484023930289316
0.5050000000000003,0.0681934880619981,18.17794418334961,0.13604063508244726,0.3481121744755087
0.5060000000000003,0.06819314938596725,18.175594329833984,0.13598140257490823,0.3478080401954975
0.5070000000000003,0.06819280182676143,18.17327880859375,0.13591269843889925,0.34749002490930436
0.5080000000000003,0.0681924446376253,18.17095184326172,0.13583453744179946,0.3471581624202212
0.5090000000000003,0.06819207702738397,18.168495178222656,0.13574693462935142,0.3468124856755976
0.5100000000000003,0.06819169816135318,18.166015625,0.1356499053309389,0.3464530268254624
0.5110000000000003,0.06819130716224092,18.163557052612305,0.13554346516463633,0.3460798172786855
0.5290000000000004,0.06818499382913143,18.181991577148438,0.1351840482571602,0.3406818931558144
0.5300000000000004,0.06818467876195008,18.18042755126953,0.135250351679907,0.3405071783256524
0.5310000000000004,0.06818435431755576,18.178730010986328,0.13530713029108962,0.34031909539531874
0.5320000000000004,0.06818402030214556,18.176979064941406,0.13535439138996022,0.34011765955055123
0.5330000000000004,0.06818367647755513,18.175201416015625,0.13539214330517166,0.33990287278504294
0.5340000000000004,0.06818332256148837,18.173376083374023,0.13542039477800585,0.33967473582341656
0.5350000000000004,0.0681829582278755,18.171497344970703,0.13543915488789848,0.33943324959790827
0.5360000000000004,0.06818258310726104,18.169536590576172,0.13544843304534657,0.3391784154335945
0.5370000000000004,0.06818219678721091,18.167526245117188,0.1354482389931309,0.3389102350739136
0.5380000000000004,0.06818179881272803,18.165475845336914,0.13543858280852197,0.33862871068641265
0.5390000000000004,0.0681813886866901,18.163381576538086,0.13541947490553402,0.3383338448660378
0.5400000000000004,0.06818096587029275,18.161182403564453,0.13539092603713998,0.338025640638093
0.5410000000000004,0.06818052978351363,18.158998489379883,0.13535294729741196,0.3377041014611606
0.5420000000000004,0.06818011767130298,18.156850814819336,0.1353055501236025,0.3373692312300014
0.5430000000000004,0.06817960725356381,17.179698944091797,0.13525024670864705,0.33702103427845403
0.5440000000000004,0.0681790790982616,18.124940872192383,0.1351743599190404,0.3366823239673704
0.5450000000000004,0.06817853174172252,18.15283966064453,0.13508981978263945,0.3363331930113474
0.5460000000000004,0.06817796423986207,18.15125274658203,0.13499619664699913,0.33596785570443893
0.5650000000000004,0.06816913358078393,18.165267944335938,0.1350167917978524,0.3303729905095309
0.5660000000000004,0.06816900263068125,18.067520141601562,0.1351137575236999,0.33020492594783174
0.5670000000000004,0.06816885401905697,18.151805877685547,0.13520209444247788,0.33002514570787533
0.5680000000000004,0.06816868745449489,18.151199340820312,0.13528125570915384,0.3298302317065913
0.5690000000000004,0.06816850266331086,18.149398803710938,0.13535117129352603,0.32962136868016706
0.5700000000000004,0.06816829935023232,18.1474552154541,0.1354118310355359,0.32939872180381097
0.5710000000000004,0.06816807719339141,18.14545249938965,0.135463232717886,0.3291623289425968
0.5720000000000004,0.06816784429398236,18.143421173095703,0.13550537559145187,0.3289122114458369
