time,dist,gamma,real_dist,tar_dist,pred_dist
0.002,0.06802353888085752,18.174203872680664,0.24007869507236734,0.7974475440378651,0.24286192655563354
0.004,0.06802377151417,18.17169761657715,0.23929063847390758,0.7974475440378651,0.24279582500457764
0.006,0.06802411996986328,18.168060302734375,0.23850468294226995,0.7973877520329082,0.2426656037569046
0.008,0.06802458238619265,18.165464401245117,0.23772113185575416,0.7972686948669092,0.24247156083583832
0.01,0.0680251559343679,18.162307739257812,0.23694033038318874,0.797090809100509,0.24221552908420563
0.012,0.06802583661495021,18.159465789794922,0.23616260814071405,0.796854523673819,0.24189838767051697
0.014,0.06802707737977008,18.156238555908203,0.23538832204033744,0.7965602022967591,0.24152062833309174
0.016,0.06802837739326689,12.999785423278809,0.23457636886743977,0.7962081936360503,0.2414216250181198
0.018000000000000002,0.06802968094025058,17.934099197387695,0.233762290809864,0.7959058548216047,0.24107514321804047
0.020000000000000004,0.06803101267483792,17.731494903564453,0.23295721401538255,0.7955294508838422,0.24077004194259644
0.022000000000000006,0.06803233373427554,18.175189971923828,0.2321531771663713,0.795091900361894,0.24029076099395752
0.024000000000000007,0.06803365145791945,18.10279083251953,0.2313574378456047,0.794585278579778,0.2398066520690918
0.02600000000000001,0.06803493673749837,18.190048217773438,0.23056513802378664,0.7940180132411571,0.23919422924518585
0.02800000000000001,0.06803618541918943,18.132793426513672,0.22978092772872738,0.7933853153258439,0.23855094611644745
0.030000000000000013,0.06803737339120253,18.172470092773438,0.22899688793724826,0.7926925768138997,0.23780755698680878
0.032000000000000015,0.06803848902576172,18.108516693115234,0.22820723433939083,0.7919370658731907,0.237019881606102
0.034000000000000016,0.06803950998936666,18.148826599121094,0.22741011995432558,0.7911221671533444,0.23614877462387085
0.03600000000000002,0.06804041970751161,18.095233917236328,0.22660729567715188,0.7902464007847704,0.23522691428661346
0.03800000000000002,0.06804119586180117,18.12561798095703,0.22579783354831323,0.7893119215443822,0.23423261940479279
0.04000000000000002,0.06804181834815776,18.089008331298828,0.2249811695593789,0.7883179611880436,0.2331845462322235
0.04200000000000002,0.06804226391741151,18.105728149414062,0.2241558824890582,0.7872659114328173,0.23207110166549683
