time,dist,gamma,real_dist,tar_dist,pred_dist
0.001,0.06802345176954516,18.174203872680664,0.24007869507236734,0.7974475440378651,0.2550334632396698
0.002,0.06802351001205738,18.17293930053711,0.24007661220509496,0.7974475440378651,0.25503215193748474
0.003,0.0680235974578369,18.171321868896484,0.24007243929944316,0.7974325961754849,0.2550292909145355
0.004,0.06802371407775179,18.16973876953125,0.24006616784099977,0.7974027665875774,0.25502467155456543
0.005,0.06802385977561536,18.1682186126709,0.24005779024285645,0.7973581157812522,0.25501829385757446
0.006,0.06802388593550783,18.166664123535156,0.2400473000858962,0.7972987012127222,0.2550102472305298
0.007,0.06802393247299192,18.17562484741211,0.24006098204427423,0.797224577677486,0.2550587058067322
0.008,0.06802400212658988,18.146595001220703,0.24007211770406933,0.7971364207856168,0.255094975233078
0.009000000000000001,0.06802409495025039,18.14295196533203,0.24008061166784395,0.797032937096717,0.25512954592704773
0.010000000000000002,0.06802420948383482,18.1409912109375,0.24008646852379334,0.7969141117721417,0.25516244769096375
0.011000000000000003,0.06802434424443975,18.139278411865234,0.24008970466880397,0.7967800317593745,0.2551935613155365
0.012000000000000004,0.06802449773176603,18.137592315673828,0.2400903382331746,0.7966307909546317,0.25522327423095703
0.013000000000000005,0.06802466842868385,18.1358642578125,0.24008838794037946,0.7964664796015803,0.25525131821632385
0.014000000000000005,0.06802485480128728,18.134098052978516,0.24008387298841533,0.7962871833030831,0.2552778422832489
0.015000000000000006,0.06802505529892247,18.13237762451172,0.24007681304741008,0.7960929831193013,0.25530290603637695
0.016000000000000007,0.06802526835424032,18.130699157714844,0.24006722826996701,0.7958839557783444,0.25532644987106323
0.017000000000000008,0.06802549238327854,18.129066467285156,0.24005513930244088,0.795660173888874,0.25534868240356445
0.01800000000000001,0.06802572578557209,18.127391815185547,0.24004056729583179,0.795421706142649,0.2553694248199463
0.01900000000000001,0.06802596694429061,18.125572204589844,0.24002353391618403,0.7951686175062527,0.25538894534111023
0.02000000000000001,0.06802621422640086,18.123733520507812,0.2400040613545093,0.7949009694024853,0.2554071545600891
0.02100000000000001,0.06802646598285249,18.121841430664062,0.23998217233626667,0.7946188198820037,0.2554242014884949
0.022000000000000013,0.06802672054878679,18.120044708251953,0.239957890130434,0.7943222237857784,0.25544002652168274
0.023000000000000013,0.06802697624376512,18.11830711364746,0.23993123855819937,0.7940112328988997,0.2554546296596527
0.024000000000000014,0.06802737969157154,18.11656951904297,0.23990224200130134,0.7936858960962283,0.25546833872795105
0.025000000000000015,0.06802778631137632,18.173267364501953,0.23985750597345434,0.793346259480366,0.2554612159729004
0.026000000000000016,0.06802819579728057,18.118667602539062,0.23981102979732238,0.7929987470148001,0.25545382499694824
0.027000000000000017,0.06802860709213572,18.112510681152344,0.2397625782923219,0.7926369789045289,0.2554461359977722
0.028000000000000018,0.06802901902937945,18.110992431640625,0.23971213941704594,0.7922607327612499,0.2554379105567932
0.02900000000000002,0.06802943040567279,18.109912872314453,0.23965972758373671,0.7918700229987392,0.2554292678833008
0.03000000000000002,0.0680298399896891,18.108949661254883,0.2396053611245162,0.7914648889531034,0.2554202973842621
0.03100000000000002,0.06803024652374026,18.107954025268555,0.23954905969975587,0.7910453707184376,0.2554108202457428
0.03200000000000002,0.06803064872460708,18.10689353942871,0.23949084399086124,0.7906115064677756,0.2554013431072235
0.03300000000000002,0.06803104528427652,18.105796813964844,0.23943073565537282,0.7901633322305452,0.2553914487361908
0.03400000000000002,0.06803143472792186,18.104726791381836,0.23936875731277174,0.7897008819477882,0.2553814649581909
0.035000000000000024,0.06803181192660251,18.103534698486328,0.23930493253442703,0.7892241875557596,0.2553713619709015
0.036000000000000025,0.06803217326836666,18.102230072021484,0.2392392858346145,0.7887332790694661,0.2553611993789673
0.037000000000000026,0.0680321226555682,18.10085678100586,0.2391718426622198,0.7882281846630225,0.25535109639167786
0.03800000000000003,0.0680320493509054,17.64156723022461,0.23915157757698102,0.7877089307465905,0.25542011857032776
0.03900000000000003,0.06803131106149504,18.089754104614258,0.2391279420150016,0.7871608152260898,0.2554868459701538
0.04000000000000003,0.06803051082070809,18.04943084716797,0.239142576019566,0.7865971856675399,0.2556200921535492
0.04100000000000003,0.06802965177685287,18.038921356201172,0.23915385769464365,0.7860137780977482,0.25575122237205505
0.04200000000000003,0.06802873333595078,18.04193115234375,0.23916237868025503,0.7854146430591064,0.25588124990463257
0.04300000000000003,0.06802775216772372,18.039169311523438,0.23916826678534514,0.7848004519667723,0.2560100257396698
0.04400000000000003,0.06802670498779678,18.035423278808594,0.23917159624828627,0.7841713657919298,0.2561379671096802
0.04500000000000003,0.0680255885478489,18.03170394897461,0.23917243484565665,0.7835274816207148,0.2562650740146637
0.046000000000000034,0.06802439963416247,18.027973175048828,0.23917084934126615,0.7828688841653977,0.2563915550708771
0.047000000000000035,0.06802313506702841,18.024295806884766,0.2391669061541436,0.7821956519590638,0.2565172612667084
0.048000000000000036,0.0680217917002396,18.02073097229004,0.23916067147598458,0.7815078583363521,0.25664249062538147
0.04900000000000004,0.06802036642060136,18.017309188842773,0.23915221132346476,0.7808055717995488,0.2567674517631531
