time,dist,gamma
0.001,0.06793494779634485,17.646312713623047
0.002,0.06793488991437795,17.64395523071289
0.003,0.06793480312762286,17.642288208007812
0.004,0.06793468754317353,17.640674591064453
0.005,0.06793454332391415,17.639102935791016
0.006,0.06793437068770682,17.637592315673828
0.007,0.06793416990674439,17.636032104492188
0.008,0.06793394130689287,17.634387969970703
0.009000000000000001,0.06793368526701851,17.632816314697266
0.010000000000000002,0.06793340221829361,17.631290435791016
0.011000000000000003,0.06793309264348613,17.62973403930664
0.012000000000000004,0.06793275707623538,17.6281681060791
0.013000000000000005,0.06793239610031793,17.626569747924805
0.014000000000000005,0.06793201034890353,17.625024795532227
0.015000000000000006,0.06793160050380684,17.623485565185547
0.016000000000000007,0.06793116729473216,17.62192726135254
0.017000000000000008,0.06793071149851886,17.62034034729004
0.01800000000000001,0.06793023393838461,17.61881446838379
0.01900000000000001,0.06792973548316944,17.617271423339844
0.02000000000000001,0.06792921704658396,17.61569595336914
0.02100000000000001,0.06792867958645875,17.614105224609375
0.022000000000000013,0.06792812410400118,17.61241340637207
0.023000000000000013,0.06792755164305724,17.610698699951172
0.024000000000000014,0.06792696328937925,17.608964920043945
0.025000000000000015,0.06792636016990361,17.60726547241211
0.026000000000000016,0.06792574345203477,17.605640411376953
0.027000000000000017,0.06792511434293992,17.60404396057129
0.028000000000000018,0.0679244740888532,17.60245132446289
0.02900000000000002,0.06792382397438877,17.60090446472168
0.03000000000000002,0.06792316532186672,17.599384307861328
0.03100000000000002,0.06792249949064863,17.59784698486328
0.03200000000000002,0.06792182787648438,17.596290588378906
0.03300000000000002,0.06792115191087095,17.594707489013672
0.03400000000000002,0.06792047306042423,17.593109130859375
0.035000000000000024,0.06791979282625864,17.591501235961914
0.036000000000000025,0.06791911274338434,17.58987045288086
0.037000000000000026,0.06791843438011137,17.58816909790039
0.03800000000000003,0.06791775934521167,17.58646011352539
0.03900000000000003,0.06791708929050246,17.584781646728516
0.04000000000000003,0.06791642589949703,17.583110809326172
0.04100000000000003,0.06791577088698551,17.58140754699707
0.04200000000000003,0.06791512599862405,17.57967758178711
0.04300000000000003,0.06791449301052711,17.57799530029297
0.04400000000000003,0.06791387372886862,17.576297760009766
0.04500000000000003,0.06791326998948612,17.574466705322266
0.046000000000000034,0.06791268365749298,17.572059631347656
0.047000000000000035,0.06791211662689546,17.569618225097656
0.048000000000000036,0.06791157082021636,17.56714630126953
0.04900000000000004,0.06791104818812274,17.56463623046875
0.05000000000000004,0.06791055070906028,17.562091827392578
0.05100000000000004,0.06791008038889478,17.559425354003906
0.05200000000000004,0.06790963926055585,17.556720733642578
0.05300000000000004,0.06790922938368894,17.553993225097656
0.05400000000000004,0.06790885284431131,17.551273345947266
0.05500000000000004,0.06790851175447235,17.548480987548828
0.05600000000000004,0.06790820825192218,17.54564666748047
0.057000000000000044,0.06790794449977958,17.54278564453125
0.058000000000000045,0.06790772268621302,17.539867401123047
0.059000000000000045,0.06790754502411744,17.536869049072266
0.060000000000000046,0.06790741375080135,17.533836364746094
0.06100000000000005,0.06790733112767787,17.530885696411133
0.06200000000000005,0.06790729943995773,17.527896881103516
0.06300000000000004,0.06790732099634872,17.524871826171875
0.06400000000000004,0.06790739812875872,17.521778106689453
0.06500000000000004,0.06790753319200216,17.518640518188477
0.06600000000000004,0.06790772856351047,17.51547622680664
0.06700000000000005,0.06790798664304702,17.512271881103516
0.06800000000000005,0.0679083423784803,17.5090274810791
0.06900000000000005,0.06790874407450684,17.548757553100586
0.07000000000000005,0.06790919362941003,17.54180908203125
0.07100000000000005,0.06790969294866826,17.539194107055664
0.07200000000000005,0.06791024395454262,17.537063598632812
0.07300000000000005,0.06791084858761738,17.53494644165039
0.07400000000000005,0.06791150880687379,17.53282928466797
0.07500000000000005,0.0679122265895244,17.53079605102539
0.07600000000000005,0.06791300393081216,17.528736114501953
0.07700000000000005,0.06791384284380547,17.526657104492188
0.07800000000000006,0.06791474535918825,17.524559020996094
0.07900000000000006,0.06791571352505127,17.522436141967773
0.08000000000000006,0.06791722450504759,17.52029037475586
0.08100000000000006,0.067917458296751,17.257274627685547
0.08200000000000006,0.0679169019771353,7.912761688232422
0.10200000000000008,0.06794975683740812,15.778524398803711
0.10300000000000008,0.06794259725593467,17.143049240112305
0.10400000000000008,0.06793570447799742,17.277740478515625
0.10500000000000008,0.06792976792604104,17.38878631591797
0.10600000000000008,0.0679255331917129,17.091264724731445
0.10700000000000008,0.06792387860695452,8.224244117736816
0.10800000000000008,0.06792427297737248,17.099365234375
0.10900000000000008,0.06792579544540202,17.610326766967773
0.11000000000000008,0.06792716888502426,17.228572845458984
0.11200000000000009,0.06792827411942164,14.100991249084473
0.11800000000000009,0.06792605146169693,12.410337448120117
0.11900000000000009,0.06792810945307556,14.20810317993164
0.12000000000000009,0.06793105308006098,16.573110580444336
0.1210000000000001,0.06793489555005339,17.069793701171875
0.1220000000000001,0.0679409003248307,17.095090866088867
0.1230000000000001,0.06794771041755655,17.14446258544922
0.1240000000000001,0.06795530408532119,17.142868041992188
0.12500000000000008,0.06796365898728024,17.133438110351562
0.12600000000000008,0.06797275239061687,17.120386123657227
0.12700000000000009,0.06798256150044636,17.106225967407227
0.12800000000000009,0.06799306370865939,17.090694427490234
0.1290000000000001,0.06800423676042286,17.074159622192383
0.1300000000000001,0.06801605885913976,17.05622673034668
0.1310000000000001,0.06802850872667643,17.037931442260742
0.1320000000000001,0.06804156563183286,17.019895553588867
0.1330000000000001,0.0680552093972441,17.003456115722656
0.1340000000000001,0.06806942039184469,16.9875545501709
0.1350000000000001,0.0680841795140636,16.971113204956055
0.1360000000000001,0.06809928959411081,16.954391479492188
0.1370000000000001,0.06811361875995542,16.940242767333984
0.1380000000000001,0.06812698851190571,16.926342010498047
0.1390000000000001,0.06813941985033116,16.913833618164062
